"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,40,0,1e-04,0.9367793,0.891269,0.861533,0.87898105
"2","Rectifier",0.2,40,0,1e-05,0.9406299,0.9027035,0.879546,0.8805146
"3","Rectifier",0.2,40,0,1e-06,0.9449038,0.91507834,0.89551574,0.89097583
"4","Rectifier",0.2,40,0,1e-07,0.9404861,0.91241735,0.9085389,0.8736604
"5","Rectifier",0.2,40,0,1e-08,0.9465414,0.9248759,0.9242012,0.88519704
"6","Rectifier",0.2,40,0,1e-09,0.9383103,0.90961975,0.9219351,0.85741407
"7","Rectifier",0.2,40,0,1e-10,0.92318743,0.88605464,0.8616508,0.8673084
"8","Rectifier",0.2,40,-1,1e-04,0.9286376,0.88552684,0.84335023,0.8836891
"9","Rectifier",0.2,40,-1,1e-05,0.92899626,0.90171224,0.8971916,0.85156476
"10","Rectifier",0.2,40,-1,1e-06,0.9416504,0.91236,0.89703035,0.88618
"11","Rectifier",0.2,40,-1,1e-07,0.93662846,0.89923227,0.87560326,0.8746072
"12","Rectifier",0.2,40,-1,1e-08,0.9471805,0.9189739,0.89787,0.8971256
"13","Rectifier",0.2,40,-1,1e-09,0.94094056,0.90770584,0.8717897,0.90399134
"14","Rectifier",0.2,40,-1,1e-10,0.9229672,0.8834742,0.8555065,0.8721723
"15","Rectifier",0.2,40,-2,1e-04,0.9314636,0.8940433,0.8967565,0.8302806
"16","Rectifier",0.2,40,-2,1e-05,0.9295224,0.9035271,0.9108427,0.84840685
"17","Rectifier",0.2,40,-2,1e-06,0.93689233,0.90579665,0.90614164,0.8531702
"18","Rectifier",0.2,40,-2,1e-07,0.93306476,0.90654755,0.9094829,0.8527172
"19","Rectifier",0.2,40,-2,1e-08,0.9446759,0.91308814,0.89526093,0.8861419
"20","Rectifier",0.2,40,-2,1e-09,0.9424008,0.909341,0.9068201,0.8654255
"21","Rectifier",0.2,40,-2,1e-10,0.9267781,0.89535576,0.8693826,0.87335
