"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,400,0,1e-04,0.9299827,0.89044225,0.8638064,0.8730116
"2","Rectifier",0.2,400,0,1e-05,0.93398434,0.90642315,0.8930588,0.866559
"3","Rectifier",0.2,400,0,1e-06,0.9374196,0.9082121,0.875294,0.9038383
"4","Rectifier",0.2,400,0,1e-07,0.92489105,0.88158447,0.85414064,0.85817575
"5","Rectifier",0.2,400,0,1e-08,0.94042885,0.9077996,0.9020365,0.87347114
"6","Rectifier",0.2,400,0,1e-09,0.94754624,0.92295057,0.9275714,0.8731528
"7","Rectifier",0.2,400,0,1e-10,0.9486209,0.91350645,0.90316296,0.8819812
"8","Rectifier",0.2,400,-1,1e-04,0.93511593,0.90231824,0.88795966,0.8707426
"9","Rectifier",0.2,400,-1,1e-05,0.9184808,0.8880951,0.8804552,0.82129794
"10","Rectifier",0.2,400,-1,1e-06,0.93757504,0.90439695,0.88228947,0.8666947
"11","Rectifier",0.2,400,-1,1e-07,0.9323721,0.89705324,0.855952,0.89312166
"12","Rectifier",0.2,400,-1,1e-08,0.94348294,0.9096655,0.89687216,0.88316643
"13","Rectifier",0.2,400,-1,1e-09,0.9475344,0.92284983,0.9291761,0.87108743
"14","Rectifier",0.2,400,-1,1e-10,0.9442771,0.9087969,0.90297127,0.8628476
"15","Rectifier",0.2,400,-2,1e-04,0.9261136,0.8805228,0.84493816,0.86274195
"16","Rectifier",0.2,400,-2,1e-05,0.9457683,0.91595477,0.9298031,0.8566297
"17","Rectifier",0.2,400,-2,1e-06,0.9361644,0.90975946,0.900961,0.86961216
"18","Rectifier",0.2,400,-2,1e-07,0.9485384,0.9152138,0.8895169,0.8984736
"19","Rectifier",0.2,400,-2,1e-08,0.9375016,0.9092541,0.9077646,0.858017
"20","Rectifier",0.2,400,-2,1e-09,0.9429363,0.91503423,0.8981586,0.88835865
"21","Rectifier",0.2,400,-2,1e-10,0.94576204,0.91621137,0.9108652,0.8801546
