"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,40,0,1e-04,0.9318041,0.89885837,0.88290846,0.8592749
"2","Rectifier",0.05,40,0,1e-05,0.91493547,0.8840294,0.84724844,0.8696299
"3","Rectifier",0.05,40,0,1e-06,0.9205602,0.887718,0.8533358,0.8730102
"4","Rectifier",0.05,40,0,1e-07,0.932704,0.8932186,0.8577222,0.8920539
"5","Rectifier",0.05,40,0,1e-08,0.94241893,0.910151,0.9187069,0.8514297
"6","Rectifier",0.05,40,0,1e-09,0.9399138,0.9061049,0.888704,0.8771819
"7","Rectifier",0.05,40,0,1e-10,0.9252353,0.89263505,0.8903348,0.8443561
"8","Rectifier",0.05,40,-1,1e-04,0.9279868,0.8909483,0.8440539,0.8961066
"9","Rectifier",0.05,40,-1,1e-05,0.92511994,0.8947766,0.9009261,0.8335928
"10","Rectifier",0.05,40,-1,1e-06,0.9187533,0.88963056,0.8869528,0.84216595
"11","Rectifier",0.05,40,-1,1e-07,0.9192955,0.8882488,0.86853147,0.85456514
"12","Rectifier",0.05,40,-1,1e-08,0.93772024,0.89915025,0.87962735,0.8782974
"13","Rectifier",0.05,40,-1,1e-09,0.93617815,0.90678275,0.9110362,0.85603225
"14","Rectifier",0.05,40,-1,1e-10,0.92220163,0.8871612,0.8752387,0.84611124
"15","Rectifier",0.05,40,-2,1e-04,0.935978,0.9071198,0.912586,0.86400986
"16","Rectifier",0.05,40,-2,1e-05,0.92830217,0.89378345,0.86962557,0.8807745
"17","Rectifier",0.05,40,-2,1e-06,0.9411994,0.91218764,0.89050674,0.8869082
"18","Rectifier",0.05,40,-2,1e-07,0.9343973,0.9026903,0.8862582,0.8776557
"19","Rectifier",0.05,40,-2,1e-08,0.9369204,0.90435636,0.89285517,0.8741639
"20","Rectifier",0.05,40,-2,1e-09,0.93666905,0.9052707,0.9120725,0.84888357
"21","Rectifier",0.05,40,-2,1e-10,0.92448336,0.88929677,0.8700869,0.8565777
