"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,90,0,1e-04,0.9288597,0.89254946,0.88316613,0.8416474
"2","Rectifier",0.05,90,0,1e-05,0.93046445,0.89112115,0.8695379,0.85292524
"3","Rectifier",0.05,90,0,1e-06,0.9072661,0.8840526,0.87156147,0.83273745
"4","Rectifier",0.05,90,0,1e-07,0.91876733,0.88036,0.8671118,0.8356916
"5","Rectifier",0.05,90,0,1e-08,0.92721516,0.8911779,0.8801297,0.8662327
"6","Rectifier",0.05,90,0,1e-09,0.9412085,0.9087714,0.9164599,0.85040003
"7","Rectifier",0.05,90,0,1e-10,0.9337027,0.9034832,0.9088559,0.8445859
"8","Rectifier",0.05,90,-1,1e-04,0.91033447,0.8692249,0.8380884,0.8686408
"9","Rectifier",0.05,90,-1,1e-05,0.92184603,0.90217406,0.87683123,0.8746993
"10","Rectifier",0.05,90,-1,1e-06,0.9132118,0.8931075,0.88420767,0.84217954
"11","Rectifier",0.05,90,-1,1e-07,0.91561687,0.8766168,0.8468447,0.8411291
"12","Rectifier",0.05,90,-1,1e-08,0.9170695,0.87910134,0.8587892,0.8503115
"13","Rectifier",0.05,90,-1,1e-09,0.9459594,0.91565937,0.91365016,0.87458175
"14","Rectifier",0.05,90,-1,1e-10,0.93578225,0.9026536,0.8908019,0.8691099
"15","Rectifier",0.05,90,-2,1e-04,0.9375506,0.89675057,0.86152834,0.89452976
"16","Rectifier",0.05,90,-2,1e-05,0.94316113,0.9164711,0.9135868,0.86929333
"17","Rectifier",0.05,90,-2,1e-06,0.93716294,0.9088164,0.92664826,0.8436503
"18","Rectifier",0.05,90,-2,1e-07,0.93956023,0.9080898,0.88825965,0.8851059
"19","Rectifier",0.05,90,-2,1e-08,0.9357675,0.9025067,0.9119584,0.8432097
"20","Rectifier",0.05,90,-2,1e-09,0.9391121,0.9052596,0.89678115,0.86736864
"21","Rectifier",0.05,90,-2,1e-10,0.9358,0.9037412,0.9003695,0.8536172
