"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,20,0,1e-04,0.9369766,0.894395,0.8610413,0.87638664
"2","Rectifier",0.05,20,0,1e-05,0.93085885,0.9026606,0.88325876,0.872543
"3","Rectifier",0.05,20,0,1e-06,0.93954545,0.9027656,0.8722579,0.8885153
"4","Rectifier",0.05,20,0,1e-07,0.93908066,0.9108547,0.9254855,0.85225135
"5","Rectifier",0.05,20,0,1e-08,0.942791,0.91134226,0.9159681,0.8597911
"6","Rectifier",0.05,20,0,1e-09,0.93072534,0.9001974,0.90346164,0.8486626
"7","Rectifier",0.05,20,0,1e-10,0.8982697,0.8493493,0.7994283,0.8537734
"8","Rectifier",0.05,20,-1,1e-04,0.9395428,0.90099835,0.87403274,0.88883257
"9","Rectifier",0.05,20,-1,1e-05,0.93306845,0.90118694,0.87697405,0.88186353
"10","Rectifier",0.05,20,-1,1e-06,0.92529595,0.89874446,0.895385,0.8409405
"11","Rectifier",0.05,20,-1,1e-07,0.9371595,0.9053556,0.90383154,0.85834575
"12","Rectifier",0.05,20,-1,1e-08,0.9420697,0.91083884,0.90863407,0.8651179
"13","Rectifier",0.05,20,-1,1e-09,0.93211585,0.89683276,0.8896994,0.8495922
"14","Rectifier",0.05,20,-1,1e-10,0.899028,0.8579128,0.82587963,0.82850504
"15","Rectifier",0.05,20,-2,1e-04,0.93548656,0.8960169,0.85725355,0.8899186
"16","Rectifier",0.05,20,-2,1e-05,0.936626,0.89338,0.869244,0.86436045
"17","Rectifier",0.05,20,-2,1e-06,0.9323887,0.89534533,0.8822594,0.8621961
"18","Rectifier",0.05,20,-2,1e-07,0.9407989,0.90575475,0.89444256,0.88119936
"19","Rectifier",0.05,20,-2,1e-08,0.9368538,0.90111995,0.8885348,0.85860455
"20","Rectifier",0.05,20,-2,1e-09,0.93107206,0.8986641,0.8827554,0.87737143
"21","Rectifier",0.05,20,-2,1e-10,0.9037936,0.8570329,0.8087485,0.8556729
