"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,600,0,1e-04,0.92952085,0.89564586,0.8656568,0.8831297
"2","Rectifier",0.1,600,0,1e-05,0.9264547,0.9025824,0.871581,0.8842094
"3","Rectifier",0.1,600,0,1e-06,0.928535,0.90396106,0.9124048,0.844659
"4","Rectifier",0.1,600,0,1e-07,0.93139917,0.90071344,0.90418506,0.8515328
"5","Rectifier",0.1,600,0,1e-08,0.93510044,0.89788014,0.8887145,0.8647235
"6","Rectifier",0.1,600,0,1e-09,0.9455484,0.9175256,0.93400735,0.8562603
"7","Rectifier",0.1,600,0,1e-10,0.9447683,0.91173196,0.9144932,0.85814625
"8","Rectifier",0.1,600,-1,1e-04,0.93896973,0.90526223,0.9142854,0.8500758
"9","Rectifier",0.1,600,-1,1e-05,0.93493783,0.91309285,0.9091069,0.87149566
"10","Rectifier",0.1,600,-1,1e-06,0.9315229,0.89984244,0.8699743,0.8853165
"11","Rectifier",0.1,600,-1,1e-07,0.92448354,0.89370954,0.8787627,0.84360933
"12","Rectifier",0.1,600,-1,1e-08,0.93308175,0.90136814,0.91224384,0.8411532
"13","Rectifier",0.1,600,-1,1e-09,0.94418913,0.9136714,0.92398345,0.85673255
"14","Rectifier",0.1,600,-1,1e-10,0.9425322,0.91254777,0.9346959,0.8426879
"15","Rectifier",0.1,600,-2,1e-04,0.9258158,0.8864505,0.8636912,0.8655843
"16","Rectifier",0.1,600,-2,1e-05,0.932736,0.89767027,0.86899084,0.88059133
"17","Rectifier",0.1,600,-2,1e-06,0.93401676,0.91022,0.9012006,0.8597954
"18","Rectifier",0.1,600,-2,1e-07,0.93263483,0.9151305,0.91435957,0.87324435
"19","Rectifier",0.1,600,-2,1e-08,0.9447978,0.91334015,0.9015116,0.87881505
"20","Rectifier",0.1,600,-2,1e-09,0.94220847,0.91302264,0.8901217,0.896198
"21","Rectifier",0.1,600,-2,1e-10,0.94283974,0.912358,0.91463494,0.86268073
