"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,60,0,1e-04,0.9252805,0.88692945,0.86931986,0.85193276
"2","Rectifier",0.2,60,0,1e-05,0.9269864,0.887819,0.8531494,0.8752148
"3","Rectifier",0.2,60,0,1e-06,0.9335062,0.90859133,0.8724889,0.8997914
"4","Rectifier",0.2,60,0,1e-07,0.9296566,0.89460593,0.87471163,0.85836387
"5","Rectifier",0.2,60,0,1e-08,0.94499564,0.9135847,0.8935099,0.8941458
"6","Rectifier",0.2,60,0,1e-09,0.944319,0.9094611,0.93744296,0.8279222
"7","Rectifier",0.2,60,0,1e-10,0.9297092,0.8928825,0.8655471,0.89185053
"8","Rectifier",0.2,60,-1,1e-04,0.94545,0.9163177,0.8865432,0.9090282
"9","Rectifier",0.2,60,-1,1e-05,0.93372357,0.89758915,0.9098405,0.82961065
"10","Rectifier",0.2,60,-1,1e-06,0.9345487,0.91103745,0.91383344,0.8643755
"11","Rectifier",0.2,60,-1,1e-07,0.92950237,0.8988411,0.86108,0.88683355
"12","Rectifier",0.2,60,-1,1e-08,0.9509856,0.9135996,0.89213395,0.8932112
"13","Rectifier",0.2,60,-1,1e-09,0.9435072,0.91520053,0.9295209,0.85383403
"14","Rectifier",0.2,60,-1,1e-10,0.931249,0.8965715,0.8677364,0.8838891
"15","Rectifier",0.2,60,-2,1e-04,0.94513965,0.91155803,0.8803892,0.8987138
"16","Rectifier",0.2,60,-2,1e-05,0.9362061,0.9004647,0.8643043,0.8883319
"17","Rectifier",0.2,60,-2,1e-06,0.9439254,0.912719,0.89458317,0.8943876
"18","Rectifier",0.2,60,-2,1e-07,0.9368203,0.90146196,0.88606066,0.8678316
"19","Rectifier",0.2,60,-2,1e-08,0.9403728,0.9105483,0.89130396,0.87991667
"20","Rectifier",0.2,60,-2,1e-09,0.9438969,0.9130664,0.925809,0.8530215
"21","Rectifier",0.2,60,-2,1e-10,0.93488425,0.89764947,0.86545753,0.8934241
