"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,50,0,1e-04,0.92451996,0.89901847,0.9162458,0.8276731
"2","Rectifier",0.05,50,0,1e-05,0.9232208,0.8838607,0.8389419,0.8935591
"3","Rectifier",0.05,50,0,1e-06,0.93477803,0.9108828,0.90352863,0.8723615
"4","Rectifier",0.05,50,0,1e-07,0.931631,0.90813404,0.89289165,0.8815036
"5","Rectifier",0.05,50,0,1e-08,0.9386932,0.9064233,0.9006124,0.86472976
"6","Rectifier",0.05,50,0,1e-09,0.9387052,0.9098019,0.9305429,0.8371957
"7","Rectifier",0.05,50,0,1e-10,0.9276374,0.893922,0.89618754,0.84135234
"8","Rectifier",0.05,50,-1,1e-04,0.9292751,0.8929707,0.86855453,0.8569009
"9","Rectifier",0.05,50,-1,1e-05,0.9240082,0.8994317,0.87260765,0.87622595
"10","Rectifier",0.05,50,-1,1e-06,0.9255153,0.8867316,0.87492484,0.85251486
"11","Rectifier",0.05,50,-1,1e-07,0.9313572,0.8976665,0.8710278,0.872975
"12","Rectifier",0.05,50,-1,1e-08,0.933986,0.8963947,0.8799113,0.87072355
"13","Rectifier",0.05,50,-1,1e-09,0.9396325,0.91373396,0.92432433,0.8545484
"14","Rectifier",0.05,50,-1,1e-10,0.9267619,0.89445263,0.8838843,0.85381544
"15","Rectifier",0.05,50,-2,1e-04,0.94873774,0.9133779,0.9150613,0.8659117
"16","Rectifier",0.05,50,-2,1e-05,0.9385235,0.9102976,0.8874905,0.87494636
"17","Rectifier",0.05,50,-2,1e-06,0.9237857,0.91017896,0.90633625,0.86242306
"18","Rectifier",0.05,50,-2,1e-07,0.93657625,0.90046155,0.8847518,0.8673287
"19","Rectifier",0.05,50,-2,1e-08,0.931539,0.90468067,0.9203579,0.8364328
"20","Rectifier",0.05,50,-2,1e-09,0.9411761,0.9070153,0.89153826,0.87268496
"21","Rectifier",0.05,50,-2,1e-10,0.92924625,0.89230907,0.8758489,0.8549169
