"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,100,0,1e-04,0.9107426,0.8901342,0.8903697,0.82662565
"2","Rectifier",0.05,100,0,1e-05,0.9284862,0.8914502,0.8660984,0.8653243
"3","Rectifier",0.05,100,0,1e-06,0.9218225,0.8999646,0.9060813,0.83226067
"4","Rectifier",0.05,100,0,1e-07,0.9255991,0.8864483,0.84675455,0.868241
"5","Rectifier",0.05,100,0,1e-08,0.91410184,0.8777754,0.84947246,0.85471886
"6","Rectifier",0.05,100,0,1e-09,0.9445559,0.9116078,0.90822166,0.8699858
"7","Rectifier",0.05,100,0,1e-10,0.93438196,0.90116423,0.9075612,0.84030724
"8","Rectifier",0.05,100,-1,1e-04,0.9286327,0.8941474,0.87419695,0.8665157
"9","Rectifier",0.05,100,-1,1e-05,0.9232993,0.8941541,0.869203,0.8755865
"10","Rectifier",0.05,100,-1,1e-06,0.9273221,0.891732,0.84850067,0.88625276
"11","Rectifier",0.05,100,-1,1e-07,0.92825264,0.89593446,0.8785704,0.86015594
"12","Rectifier",0.05,100,-1,1e-08,0.91530657,0.8807751,0.85298014,0.85755295
"13","Rectifier",0.05,100,-1,1e-09,0.94329596,0.9102385,0.91521144,0.8545258
"14","Rectifier",0.05,100,-1,1e-10,0.9354205,0.9054331,0.89170766,0.87368923
"15","Rectifier",0.05,100,-2,1e-04,0.9325872,0.90991235,0.9037051,0.86706054
"16","Rectifier",0.05,100,-2,1e-05,0.9356256,0.9078609,0.90229464,0.8621562
"17","Rectifier",0.05,100,-2,1e-06,0.94201773,0.9135788,0.9043299,0.8760594
"18","Rectifier",0.05,100,-2,1e-07,0.938242,0.92688274,0.9462884,0.86560994
"19","Rectifier",0.05,100,-2,1e-08,0.9422161,0.90918785,0.8995953,0.8703964
"20","Rectifier",0.05,100,-2,1e-09,0.9349922,0.90813637,0.91470253,0.8529091
"21","Rectifier",0.05,100,-2,1e-10,0.9399495,0.90719044,0.9191649,0.84333503
