"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,600,0,1e-04,0.926701,0.89505625,0.8697271,0.8668221
"2","Rectifier",0.05,600,0,1e-05,0.91542006,0.88735884,0.86826396,0.8453895
"3","Rectifier",0.05,600,0,1e-06,0.9274853,0.89077526,0.87118405,0.8524335
"4","Rectifier",0.05,600,0,1e-07,0.91705024,0.87454593,0.8284033,0.858957
"5","Rectifier",0.05,600,0,1e-08,0.9190714,0.8766361,0.8384483,0.8839784
"6","Rectifier",0.05,600,0,1e-09,0.94215405,0.9151548,0.93809956,0.8445423
"7","Rectifier",0.05,600,0,1e-10,0.9407845,0.90756875,0.92857295,0.8353688
"8","Rectifier",0.05,600,-1,1e-04,0.93703943,0.9045345,0.89401954,0.86222506
"9","Rectifier",0.05,600,-1,1e-05,0.9232409,0.89176756,0.86502296,0.8667225
"10","Rectifier",0.05,600,-1,1e-06,0.92190677,0.8828429,0.8362322,0.87509936
"11","Rectifier",0.05,600,-1,1e-07,0.9298349,0.8967804,0.90117466,0.832049
"12","Rectifier",0.05,600,-1,1e-08,0.9189902,0.8635914,0.7991129,0.9027045
"13","Rectifier",0.05,600,-1,1e-09,0.9427395,0.91022414,0.90702933,0.87290066
"14","Rectifier",0.05,600,-1,1e-10,0.943795,0.90930504,0.9164922,0.85281277
"15","Rectifier",0.05,600,-2,1e-04,0.9390705,0.89475805,0.85354745,0.88412786
"16","Rectifier",0.05,600,-2,1e-05,0.9344088,0.9074552,0.92200017,0.8364666
"17","Rectifier",0.05,600,-2,1e-06,0.9418989,0.9099796,0.88544416,0.8903578
"18","Rectifier",0.05,600,-2,1e-07,0.9327422,0.9133125,0.92836463,0.8551482
"19","Rectifier",0.05,600,-2,1e-08,0.9297556,0.9021204,0.9011331,0.84631056
"20","Rectifier",0.05,600,-2,1e-09,0.92793363,0.9013353,0.90242606,0.8502519
"21","Rectifier",0.05,600,-2,1e-10,0.9458245,0.9160102,0.9318598,0.8505446
