"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,100,0,1e-04,0.92223877,0.8762578,0.8304584,0.8716744
"2","Rectifier",0.1,100,0,1e-05,0.92586243,0.89388293,0.8654408,0.86419034
"3","Rectifier",0.1,100,0,1e-06,0.92650837,0.89744323,0.8808036,0.866538
"4","Rectifier",0.1,100,0,1e-07,0.92339504,0.89042634,0.876295,0.8490918
"5","Rectifier",0.1,100,0,1e-08,0.9370891,0.9062713,0.91751355,0.84890985
"6","Rectifier",0.1,100,0,1e-09,0.9442503,0.91043794,0.90716624,0.86794907
"7","Rectifier",0.1,100,0,1e-10,0.93544596,0.903817,0.88884896,0.8825199
"8","Rectifier",0.1,100,-1,1e-04,0.93057215,0.89495873,0.8735013,0.8564278
"9","Rectifier",0.1,100,-1,1e-05,0.93404853,0.9015301,0.8862388,0.86416954
"10","Rectifier",0.1,100,-1,1e-06,0.9383703,0.91110766,0.8952618,0.88189584
"11","Rectifier",0.1,100,-1,1e-07,0.92830217,0.8903597,0.8648164,0.8711768
"12","Rectifier",0.1,100,-1,1e-08,0.9352397,0.8968853,0.87307316,0.8850109
"13","Rectifier",0.1,100,-1,1e-09,0.9444474,0.91156006,0.91419905,0.8601249
"14","Rectifier",0.1,100,-1,1e-10,0.93654215,0.90422726,0.90780455,0.8571204
"15","Rectifier",0.1,100,-2,1e-04,0.93277764,0.9019491,0.87074757,0.88670117
"16","Rectifier",0.1,100,-2,1e-05,0.94755924,0.90916324,0.9098952,0.863733
"17","Rectifier",0.1,100,-2,1e-06,0.9380743,0.90157306,0.8826345,0.86990005
"18","Rectifier",0.1,100,-2,1e-07,0.93582916,0.91466206,0.91315657,0.87029916
"19","Rectifier",0.1,100,-2,1e-08,0.94208825,0.90978724,0.90005296,0.8839874
"20","Rectifier",0.1,100,-2,1e-09,0.942561,0.9117365,0.9188499,0.8557282
"21","Rectifier",0.1,100,-2,1e-10,0.9396607,0.9072912,0.90727884,0.85570407
