"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,20,0,1e-04,0.9423638,0.9035444,0.88479203,0.88584626
"2","Rectifier",0.1,20,0,1e-05,0.9418942,0.90844995,0.89166117,0.8908587
"3","Rectifier",0.1,20,0,1e-06,0.9395141,0.91378856,0.9051693,0.8772236
"4","Rectifier",0.1,20,0,1e-07,0.9417667,0.91282696,0.9006958,0.8837078
"5","Rectifier",0.1,20,0,1e-08,0.9461778,0.9115296,0.8996147,0.87728375
"6","Rectifier",0.1,20,0,1e-09,0.9325219,0.9030545,0.9047956,0.8576409
"7","Rectifier",0.1,20,0,1e-10,0.89840275,0.84964395,0.7958245,0.85683745
"8","Rectifier",0.1,20,-1,1e-04,0.91809654,0.89259195,0.8897202,0.85037124
"9","Rectifier",0.1,20,-1,1e-05,0.93222004,0.89563787,0.8510844,0.9066875
"10","Rectifier",0.1,20,-1,1e-06,0.9450111,0.9070112,0.87614745,0.9040505
"11","Rectifier",0.1,20,-1,1e-07,0.94886214,0.9163435,0.9259195,0.85756636
"12","Rectifier",0.1,20,-1,1e-08,0.9415247,0.9061155,0.8855913,0.8925847
"13","Rectifier",0.1,20,-1,1e-09,0.9316563,0.895127,0.8837533,0.8616646
"14","Rectifier",0.1,20,-1,1e-10,0.8969699,0.85488766,0.8039186,0.83987236
"15","Rectifier",0.1,20,-2,1e-04,0.93270856,0.8988435,0.87826747,0.8652408
"16","Rectifier",0.1,20,-2,1e-05,0.94404626,0.9155218,0.93028843,0.85531425
"17","Rectifier",0.1,20,-2,1e-06,0.9341996,0.90486485,0.89891154,0.86503476
"18","Rectifier",0.1,20,-2,1e-07,0.9385177,0.91203284,0.90915704,0.8763293
"19","Rectifier",0.1,20,-2,1e-08,0.9435948,0.9140728,0.913494,0.8668524
"20","Rectifier",0.1,20,-2,1e-09,0.933594,0.90515083,0.9109907,0.8552702
"21","Rectifier",0.1,20,-2,1e-10,0.8999,0.8578737,0.81082356,0.8466385
