"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,50,0,1e-04,0.92115694,0.88432664,0.85764676,0.85667855
"2","Rectifier",0,50,0,1e-05,0.92548084,0.8868895,0.8363342,0.8989364
"3","Rectifier",0,50,0,1e-06,0.92164636,0.8881563,0.8821241,0.836446
"4","Rectifier",0,50,0,1e-07,0.914283,0.89085716,0.8994695,0.8297063
"5","Rectifier",0,50,0,1e-08,0.91013765,0.8800181,0.8486277,0.85096353
"6","Rectifier",0,50,0,1e-09,0.9335515,0.8991366,0.8815352,0.86345094
"7","Rectifier",0,50,0,1e-10,0.91873825,0.8824283,0.8499228,0.8626027
"8","Rectifier",0,50,-1,1e-04,0.9183122,0.8930469,0.8806495,0.8459799
"9","Rectifier",0,50,-1,1e-05,0.9243896,0.88894314,0.8536907,0.8764972
"10","Rectifier",0,50,-1,1e-06,0.92055047,0.89126825,0.889134,0.8327231
"11","Rectifier",0,50,-1,1e-07,0.92174166,0.8831378,0.8515622,0.8627874
"12","Rectifier",0,50,-1,1e-08,0.9032808,0.86757284,0.80798715,0.89336014
"13","Rectifier",0,50,-1,1e-09,0.93184215,0.9006098,0.8967662,0.8525635
"14","Rectifier",0,50,-1,1e-10,0.921276,0.88471466,0.8509849,0.86828744
"15","Rectifier",0,50,-2,1e-04,0.92527694,0.8880914,0.87908685,0.8355207
"16","Rectifier",0,50,-2,1e-05,0.92787206,0.90042496,0.8980451,0.85050315
"17","Rectifier",0,50,-2,1e-06,0.92915046,0.9039013,0.9044185,0.8546038
"18","Rectifier",0,50,-2,1e-07,0.92758256,0.8975362,0.90769374,0.8294023
"19","Rectifier",0,50,-2,1e-08,0.9281085,0.9001015,0.8844642,0.8647135
"20","Rectifier",0,50,-2,1e-09,0.9274828,0.8931279,0.8945185,0.8380462
"21","Rectifier",0,50,-2,1e-10,0.92400235,0.8891124,0.86863095,0.8538684
