"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,200,0,1e-04,0.92606,0.89706206,0.8825331,0.86320674
"2","Rectifier",0.05,200,0,1e-05,0.9258008,0.88815653,0.8698498,0.8607705
"3","Rectifier",0.05,200,0,1e-06,0.93596023,0.89584625,0.87509465,0.8658079
"4","Rectifier",0.05,200,0,1e-07,0.9205406,0.885572,0.8480999,0.8701345
"5","Rectifier",0.05,200,0,1e-08,0.9235815,0.8924108,0.8845594,0.85285115
"6","Rectifier",0.05,200,0,1e-09,0.94429153,0.90643257,0.8958006,0.8717377
"7","Rectifier",0.05,200,0,1e-10,0.9401607,0.9020566,0.8798379,0.8795673
"8","Rectifier",0.05,200,-1,1e-04,0.92927676,0.8952164,0.8715018,0.87289107
"9","Rectifier",0.05,200,-1,1e-05,0.93231165,0.8994861,0.9089431,0.8284554
"10","Rectifier",0.05,200,-1,1e-06,0.9271663,0.895934,0.87638766,0.859775
"11","Rectifier",0.05,200,-1,1e-07,0.9173388,0.88062143,0.8562477,0.8498252
"12","Rectifier",0.05,200,-1,1e-08,0.9098883,0.8616572,0.8310793,0.86917883
"13","Rectifier",0.05,200,-1,1e-09,0.9417082,0.91288155,0.9185647,0.8621723
"14","Rectifier",0.05,200,-1,1e-10,0.9413231,0.9024949,0.8843994,0.8851391
"15","Rectifier",0.05,200,-2,1e-04,0.9343846,0.89824563,0.8694307,0.8765692
"16","Rectifier",0.05,200,-2,1e-05,0.92199475,0.89680564,0.882318,0.8651467
"17","Rectifier",0.05,200,-2,1e-06,0.93783164,0.9101287,0.90017134,0.87591255
"18","Rectifier",0.05,200,-2,1e-07,0.9286738,0.89278793,0.8864156,0.847904
"19","Rectifier",0.05,200,-2,1e-08,0.9311725,0.9002917,0.89555794,0.858593
"20","Rectifier",0.05,200,-2,1e-09,0.9416124,0.91411763,0.9347069,0.84836125
"21","Rectifier",0.05,200,-2,1e-10,0.9412931,0.90970737,0.92518723,0.84191525
