"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,80,0,1e-04,0.9367699,0.90912694,0.8954687,0.878831
"2","Rectifier",0.2,80,0,1e-05,0.9193661,0.8805966,0.8464536,0.85871947
"3","Rectifier",0.2,80,0,1e-06,0.93310684,0.9056467,0.90650004,0.8496379
"4","Rectifier",0.2,80,0,1e-07,0.93774104,0.9133714,0.9022717,0.87956494
"5","Rectifier",0.2,80,0,1e-08,0.94895244,0.91442394,0.89979744,0.889099
"6","Rectifier",0.2,80,0,1e-09,0.9452905,0.91707283,0.9543563,0.82969475
"7","Rectifier",0.2,80,0,1e-10,0.9339715,0.9002794,0.8850491,0.87250185
"8","Rectifier",0.2,80,-1,1e-04,0.9373958,0.9024745,0.8866476,0.8849575
"9","Rectifier",0.2,80,-1,1e-05,0.9363923,0.9090126,0.89491737,0.8823944
"10","Rectifier",0.2,80,-1,1e-06,0.9284314,0.89685446,0.8680317,0.8702456
"11","Rectifier",0.2,80,-1,1e-07,0.9356872,0.9024774,0.8960666,0.86069083
"12","Rectifier",0.2,80,-1,1e-08,0.9501054,0.91849107,0.91956,0.87255394
"13","Rectifier",0.2,80,-1,1e-09,0.9438129,0.9183074,0.93869555,0.84982455
"14","Rectifier",0.2,80,-1,1e-10,0.9327467,0.8950424,0.8570495,0.89125955
"15","Rectifier",0.2,80,-2,1e-04,0.93383974,0.90551955,0.8942045,0.8701298
"16","Rectifier",0.2,80,-2,1e-05,0.9536069,0.93753165,0.93782395,0.90351045
"17","Rectifier",0.2,80,-2,1e-06,0.9439735,0.9228549,0.9159896,0.8877827
"18","Rectifier",0.2,80,-2,1e-07,0.94702184,0.91759473,0.90796655,0.8888242
"19","Rectifier",0.2,80,-2,1e-08,0.94377625,0.9133447,0.9093522,0.8676378
"20","Rectifier",0.2,80,-2,1e-09,0.945998,0.9144003,0.9173868,0.8681082
"21","Rectifier",0.2,80,-2,1e-10,0.93660814,0.9018885,0.8883854,0.87570494
