"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,700,0,1e-04,0.9153092,0.8825705,0.87957084,0.8195819
"2","Rectifier",0.05,700,0,1e-05,0.9282729,0.89033985,0.8709806,0.85836023
"3","Rectifier",0.05,700,0,1e-06,0.9275293,0.90282905,0.8917749,0.8696593
"4","Rectifier",0.05,700,0,1e-07,0.92685366,0.8967867,0.8810004,0.8571276
"5","Rectifier",0.05,700,0,1e-08,0.9248533,0.89107156,0.8655389,0.8705784
"6","Rectifier",0.05,700,0,1e-09,0.94457054,0.90637404,0.91268754,0.8510855
"7","Rectifier",0.05,700,0,1e-10,0.9432741,0.91660196,0.9483815,0.8387071
"8","Rectifier",0.05,700,-1,1e-04,0.9308388,0.88966024,0.8605718,0.8717799
"9","Rectifier",0.05,700,-1,1e-05,0.93059206,0.90299505,0.8972034,0.8579138
"10","Rectifier",0.05,700,-1,1e-06,0.9232961,0.8866532,0.8747356,0.8446454
"11","Rectifier",0.05,700,-1,1e-07,0.92606777,0.8827909,0.86201084,0.86089617
"12","Rectifier",0.05,700,-1,1e-08,0.9266421,0.8846497,0.85988927,0.86970687
"13","Rectifier",0.05,700,-1,1e-09,0.94324356,0.9147852,0.9010747,0.8904821
"14","Rectifier",0.05,700,-1,1e-10,0.9435219,0.90243995,0.8912666,0.8677702
"15","Rectifier",0.05,700,-2,1e-04,0.9467595,0.9015139,0.87785107,0.88114613
"16","Rectifier",0.05,700,-2,1e-05,0.94343215,0.90662295,0.88733536,0.88445896
"17","Rectifier",0.05,700,-2,1e-06,0.9342332,0.90378106,0.8837957,0.8801286
"18","Rectifier",0.05,700,-2,1e-07,0.93320996,0.9126099,0.92305875,0.85659045
"19","Rectifier",0.05,700,-2,1e-08,0.9358114,0.90586215,0.9122956,0.8514386
"20","Rectifier",0.05,700,-2,1e-09,0.9385745,0.911296,0.91531,0.86194795
"21","Rectifier",0.05,700,-2,1e-10,0.9422737,0.9154234,0.9224288,0.8642768
