"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,30,0,1e-04,0.93273264,0.88403565,0.8533816,0.87095016
"2","Rectifier",0.1,30,0,1e-05,0.9254302,0.88284165,0.84787446,0.8725359
"3","Rectifier",0.1,30,0,1e-06,0.9283346,0.89969516,0.87073463,0.88289696
"4","Rectifier",0.1,30,0,1e-07,0.9326419,0.90257466,0.9051248,0.8560231
"5","Rectifier",0.1,30,0,1e-08,0.9416208,0.90624726,0.90613914,0.8553548
"6","Rectifier",0.1,30,0,1e-09,0.93661356,0.9010726,0.8876347,0.85915726
"7","Rectifier",0.1,30,0,1e-10,0.9142754,0.8670075,0.8098401,0.886048
"8","Rectifier",0.1,30,-1,1e-04,0.9341631,0.8850532,0.841262,0.89100224
"9","Rectifier",0.1,30,-1,1e-05,0.9361736,0.89168245,0.8646975,0.87768257
"10","Rectifier",0.1,30,-1,1e-06,0.9285954,0.89667517,0.8820594,0.86899495
"11","Rectifier",0.1,30,-1,1e-07,0.9334275,0.903726,0.89143175,0.87744606
"12","Rectifier",0.1,30,-1,1e-08,0.9449159,0.91749305,0.91379833,0.8760235
"13","Rectifier",0.1,30,-1,1e-09,0.9363008,0.90474206,0.9030862,0.8551047
"14","Rectifier",0.1,30,-1,1e-10,0.91338605,0.8735918,0.83217674,0.8721355
"15","Rectifier",0.1,30,-2,1e-04,0.93055177,0.8900398,0.86542785,0.8936248
"16","Rectifier",0.1,30,-2,1e-05,0.9411605,0.90811956,0.9088822,0.8538588
"17","Rectifier",0.1,30,-2,1e-06,0.9280212,0.8999532,0.8981462,0.8461739
"18","Rectifier",0.1,30,-2,1e-07,0.9372742,0.9117985,0.92163473,0.8635614
"19","Rectifier",0.1,30,-2,1e-08,0.9447368,0.9148178,0.91919917,0.86299795
"20","Rectifier",0.1,30,-2,1e-09,0.9391256,0.90800303,0.9120008,0.8628288
"21","Rectifier",0.1,30,-2,1e-10,0.91728485,0.87598914,0.8531632,0.8520375
