"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,80,0,1e-04,0.92071885,0.88857025,0.8673215,0.8625045
"2","Rectifier",0.05,80,0,1e-05,0.94133586,0.9157247,0.91304296,0.8738029
"3","Rectifier",0.05,80,0,1e-06,0.9273522,0.8997796,0.90231353,0.85422117
"4","Rectifier",0.05,80,0,1e-07,0.9264431,0.8933327,0.866905,0.86853564
"5","Rectifier",0.05,80,0,1e-08,0.92760867,0.8951607,0.8844567,0.8585271
"6","Rectifier",0.05,80,0,1e-09,0.9416311,0.9102145,0.90607154,0.86626035
"7","Rectifier",0.05,80,0,1e-10,0.9350319,0.89849156,0.88037205,0.87419355
"8","Rectifier",0.05,80,-1,1e-04,0.9163151,0.8886239,0.879357,0.83509046
"9","Rectifier",0.05,80,-1,1e-05,0.93743014,0.89729893,0.8758764,0.8675229
"10","Rectifier",0.05,80,-1,1e-06,0.91980225,0.88849545,0.8649167,0.85886985
"11","Rectifier",0.05,80,-1,1e-07,0.935177,0.90003896,0.8588736,0.8900766
"12","Rectifier",0.05,80,-1,1e-08,0.93765616,0.90350723,0.89400905,0.87377524
"13","Rectifier",0.05,80,-1,1e-09,0.94320655,0.91205466,0.9185642,0.85836345
"14","Rectifier",0.05,80,-1,1e-10,0.93475175,0.9028512,0.9029114,0.8526812
"15","Rectifier",0.05,80,-2,1e-04,0.93343544,0.8995614,0.86944264,0.8823579
"16","Rectifier",0.05,80,-2,1e-05,0.93307936,0.9093462,0.9080319,0.86170065
"17","Rectifier",0.05,80,-2,1e-06,0.92987233,0.9016604,0.8972905,0.8551638
"18","Rectifier",0.05,80,-2,1e-07,0.9364457,0.90815824,0.92024463,0.85044736
"19","Rectifier",0.05,80,-2,1e-08,0.9399147,0.91029036,0.91086483,0.86280537
"20","Rectifier",0.05,80,-2,1e-09,0.9433515,0.9137964,0.9070835,0.8768649
"21","Rectifier",0.05,80,-2,1e-10,0.9364537,0.90557367,0.9069847,0.85988265
