"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,40,0,1e-04,0.9225081,0.8913804,0.8828247,0.84718066
"2","Rectifier",0.1,40,0,1e-05,0.93008375,0.8918238,0.87526107,0.8551995
"3","Rectifier",0.1,40,0,1e-06,0.9233735,0.9065929,0.907825,0.8565091
"4","Rectifier",0.1,40,0,1e-07,0.9343497,0.9006931,0.9004002,0.85022676
"5","Rectifier",0.1,40,0,1e-08,0.944489,0.89662284,0.86609924,0.8811283
"6","Rectifier",0.1,40,0,1e-09,0.93844247,0.90974385,0.9183486,0.85892904
"7","Rectifier",0.1,40,0,1e-10,0.9256888,0.8975101,0.88941956,0.8595115
"8","Rectifier",0.1,40,-1,1e-04,0.926274,0.8837705,0.87133795,0.88236433
"9","Rectifier",0.1,40,-1,1e-05,0.9291638,0.899947,0.8808405,0.873678
"10","Rectifier",0.1,40,-1,1e-06,0.93183196,0.89209306,0.86358666,0.87981206
"11","Rectifier",0.1,40,-1,1e-07,0.9301202,0.9032976,0.90891427,0.8431366
"12","Rectifier",0.1,40,-1,1e-08,0.94655025,0.91610074,0.9148093,0.87457573
"13","Rectifier",0.1,40,-1,1e-09,0.9379095,0.9055743,0.89885646,0.8649748
"14","Rectifier",0.1,40,-1,1e-10,0.9231415,0.8910072,0.8816764,0.8513739
"15","Rectifier",0.1,40,-2,1e-04,0.93454474,0.8999101,0.8849127,0.858214
"16","Rectifier",0.1,40,-2,1e-05,0.9434907,0.9122146,0.91977084,0.85530066
"17","Rectifier",0.1,40,-2,1e-06,0.92745495,0.90399396,0.90972376,0.84400564
"18","Rectifier",0.1,40,-2,1e-07,0.93954134,0.90242445,0.8736652,0.89847445
"19","Rectifier",0.1,40,-2,1e-08,0.9370858,0.90672314,0.91392416,0.8490606
"20","Rectifier",0.1,40,-2,1e-09,0.93950987,0.90754443,0.9255802,0.84045166
"21","Rectifier",0.1,40,-2,1e-10,0.9270766,0.8964257,0.8831611,0.8614048
