"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,500,0,1e-04,0.94537115,0.9064169,0.8994378,0.87223035
"2","Rectifier",0.05,500,0,1e-05,0.9298547,0.9046092,0.9118372,0.84199136
"3","Rectifier",0.05,500,0,1e-06,0.9276848,0.90319717,0.8891509,0.86218953
"4","Rectifier",0.05,500,0,1e-07,0.93108714,0.89218426,0.88638,0.8456021
"5","Rectifier",0.05,500,0,1e-08,0.91584367,0.88186866,0.84784085,0.87667435
"6","Rectifier",0.05,500,0,1e-09,0.93989694,0.907374,0.90210015,0.86029816
"7","Rectifier",0.05,500,0,1e-10,0.9424157,0.9118933,0.91331136,0.86567837
"8","Rectifier",0.05,500,-1,1e-04,0.93899375,0.9050186,0.8709558,0.8969382
"9","Rectifier",0.05,500,-1,1e-05,0.92235374,0.89469105,0.87100947,0.87140155
"10","Rectifier",0.05,500,-1,1e-06,0.92409444,0.8919918,0.88383234,0.8459278
"11","Rectifier",0.05,500,-1,1e-07,0.9288553,0.9029913,0.89559776,0.85547954
"12","Rectifier",0.05,500,-1,1e-08,0.9164602,0.8710935,0.83836454,0.87625974
"13","Rectifier",0.05,500,-1,1e-09,0.9418583,0.9128189,0.9114881,0.8692465
"14","Rectifier",0.05,500,-1,1e-10,0.94196206,0.9088681,0.92758155,0.8390742
"15","Rectifier",0.05,500,-2,1e-04,0.94717026,0.9168394,0.8960883,0.89192414
"16","Rectifier",0.05,500,-2,1e-05,0.9342729,0.90714526,0.897127,0.8618399
"17","Rectifier",0.05,500,-2,1e-06,0.93495405,0.90922445,0.9137918,0.8538895
"18","Rectifier",0.05,500,-2,1e-07,0.93654054,0.91440696,0.9126381,0.8694743
"19","Rectifier",0.05,500,-2,1e-08,0.93016356,0.90155584,0.88856256,0.8672962
"20","Rectifier",0.05,500,-2,1e-09,0.92975706,0.89700156,0.87654346,0.87088394
"21","Rectifier",0.05,500,-2,1e-10,0.9365928,0.89993155,0.88283783,0.86758196
