"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,800,0,1e-04,0.93297344,0.8968926,0.86832064,0.8737081
"2","Rectifier",0.1,800,0,1e-05,0.9261183,0.89758533,0.8777874,0.8650355
"3","Rectifier",0.1,800,0,1e-06,0.9269389,0.899651,0.8768551,0.8691161
"4","Rectifier",0.1,800,0,1e-07,0.93013877,0.8952291,0.8707258,0.8777658
"5","Rectifier",0.1,800,0,1e-08,0.9258684,0.8972594,0.89657736,0.8446037
"6","Rectifier",0.1,800,0,1e-09,0.9478447,0.91514456,0.93109924,0.8539405
"7","Rectifier",0.1,800,0,1e-10,0.9445978,0.9117273,0.914645,0.8642227
"8","Rectifier",0.1,800,-1,1e-04,0.93151885,0.89384913,0.8757426,0.85854274
"9","Rectifier",0.1,800,-1,1e-05,0.9284043,0.9049686,0.9035266,0.855882
"10","Rectifier",0.1,800,-1,1e-06,0.93221503,0.9020508,0.8737338,0.8796014
"11","Rectifier",0.1,800,-1,1e-07,0.922454,0.88653845,0.86162055,0.8545327
"12","Rectifier",0.1,800,-1,1e-08,0.91891617,0.8863747,0.8620032,0.8588425
"13","Rectifier",0.1,800,-1,1e-09,0.942073,0.9114593,0.930405,0.84758186
"14","Rectifier",0.1,800,-1,1e-10,0.9446204,0.91165614,0.91108733,0.866684
"15","Rectifier",0.1,800,-2,1e-04,0.9439365,0.9117949,0.89035255,0.88923305
"16","Rectifier",0.1,800,-2,1e-05,0.93974483,0.90953463,0.9128686,0.85430014
"17","Rectifier",0.1,800,-2,1e-06,0.940091,0.9110686,0.9020846,0.8693545
"18","Rectifier",0.1,800,-2,1e-07,0.935257,0.9120735,0.9155453,0.86127305
"19","Rectifier",0.1,800,-2,1e-08,0.9389975,0.91010404,0.9084855,0.8704874
"20","Rectifier",0.1,800,-2,1e-09,0.9380875,0.9157663,0.91570544,0.87076664
"21","Rectifier",0.1,800,-2,1e-10,0.94728625,0.9172565,0.9198017,0.87058526
