"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,400,0,1e-04,0.9324649,0.8986188,0.8682544,0.8807204
"2","Rectifier",0.1,400,0,1e-05,0.9275102,0.88098806,0.85919344,0.87086964
"3","Rectifier",0.1,400,0,1e-06,0.92610866,0.8943294,0.8505364,0.88850796
"4","Rectifier",0.1,400,0,1e-07,0.9224962,0.8877701,0.8742469,0.84146404
"5","Rectifier",0.1,400,0,1e-08,0.928895,0.8854564,0.8684012,0.855265
"6","Rectifier",0.1,400,0,1e-09,0.9460967,0.9189733,0.931736,0.86375624
"7","Rectifier",0.1,400,0,1e-10,0.94421077,0.90994334,0.9209307,0.8513449
"8","Rectifier",0.1,400,-1,1e-04,0.9422213,0.9070819,0.8887366,0.87746364
"9","Rectifier",0.1,400,-1,1e-05,0.93470734,0.90171814,0.8687554,0.8920384
"10","Rectifier",0.1,400,-1,1e-06,0.9357488,0.8989788,0.87438613,0.8782593
"11","Rectifier",0.1,400,-1,1e-07,0.92666763,0.8871147,0.8513338,0.88013726
"12","Rectifier",0.1,400,-1,1e-08,0.92522264,0.8838967,0.8491269,0.87305284
"13","Rectifier",0.1,400,-1,1e-09,0.94455576,0.91400516,0.92609143,0.85658747
"14","Rectifier",0.1,400,-1,1e-10,0.9429143,0.91368777,0.9299244,0.8503787
"15","Rectifier",0.1,400,-2,1e-04,0.935964,0.8960609,0.86514264,0.88052696
"16","Rectifier",0.1,400,-2,1e-05,0.93364024,0.9070931,0.90428084,0.85279185
"17","Rectifier",0.1,400,-2,1e-06,0.93403393,0.9137476,0.90304637,0.87904865
"18","Rectifier",0.1,400,-2,1e-07,0.93852586,0.91934735,0.92265785,0.87599933
"19","Rectifier",0.1,400,-2,1e-08,0.9326405,0.8940277,0.8794373,0.85941833
"20","Rectifier",0.1,400,-2,1e-09,0.9431938,0.91338533,0.90454936,0.87839955
"21","Rectifier",0.1,400,-2,1e-10,0.9351982,0.899829,0.89243025,0.851245
