"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,70,0,1e-04,0.93360627,0.8908637,0.88639694,0.8408889
"2","Rectifier",0.1,70,0,1e-05,0.9340648,0.90535086,0.8825007,0.8756515
"3","Rectifier",0.1,70,0,1e-06,0.92565006,0.89492625,0.8702451,0.87207663
"4","Rectifier",0.1,70,0,1e-07,0.9205482,0.8923086,0.8822032,0.8452718
"5","Rectifier",0.1,70,0,1e-08,0.9359242,0.8982029,0.890966,0.857427
"6","Rectifier",0.1,70,0,1e-09,0.9432282,0.9099917,0.8967538,0.87283814
"7","Rectifier",0.1,70,0,1e-10,0.934398,0.8994152,0.8679368,0.88865715
"8","Rectifier",0.1,70,-1,1e-04,0.92194974,0.89583933,0.8608252,0.8848807
"9","Rectifier",0.1,70,-1,1e-05,0.92919534,0.90757155,0.896747,0.87334275
"10","Rectifier",0.1,70,-1,1e-06,0.92747325,0.8976158,0.8816792,0.8630851
"11","Rectifier",0.1,70,-1,1e-07,0.91840947,0.87828594,0.85194165,0.8436739
"12","Rectifier",0.1,70,-1,1e-08,0.9425115,0.9091697,0.9004827,0.8789989
"13","Rectifier",0.1,70,-1,1e-09,0.94262695,0.9060001,0.8908042,0.8701981
"14","Rectifier",0.1,70,-1,1e-10,0.93181646,0.8982518,0.8710473,0.8884022
"15","Rectifier",0.1,70,-2,1e-04,0.93714935,0.90625197,0.90004826,0.85683465
"16","Rectifier",0.1,70,-2,1e-05,0.9324989,0.89757323,0.8640223,0.8851504
"17","Rectifier",0.1,70,-2,1e-06,0.9414644,0.9184925,0.9195899,0.8761185
"18","Rectifier",0.1,70,-2,1e-07,0.94203305,0.91724837,0.94443685,0.85042506
"19","Rectifier",0.1,70,-2,1e-08,0.93670493,0.90403336,0.90277874,0.8514198
"20","Rectifier",0.1,70,-2,1e-09,0.94302666,0.91245264,0.9052023,0.88043416
"21","Rectifier",0.1,70,-2,1e-10,0.9366422,0.89456886,0.8539526,0.8955212
