"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,300,0,1e-04,0.9290788,0.89016896,0.88526887,0.8349151
"2","Rectifier",0.05,300,0,1e-05,0.92814636,0.89483106,0.87789184,0.85879236
"3","Rectifier",0.05,300,0,1e-06,0.92171764,0.8935063,0.87749606,0.85544276
"4","Rectifier",0.05,300,0,1e-07,0.9274443,0.8856195,0.8414894,0.8768886
"5","Rectifier",0.05,300,0,1e-08,0.92476743,0.87570566,0.8452105,0.87892425
"6","Rectifier",0.05,300,0,1e-09,0.94393915,0.91183066,0.91943675,0.8620168
"7","Rectifier",0.05,300,0,1e-10,0.9403908,0.90756875,0.9108462,0.8563985
"8","Rectifier",0.05,300,-1,1e-04,0.9384311,0.9032194,0.86996275,0.8802775
"9","Rectifier",0.05,300,-1,1e-05,0.9311543,0.8948366,0.8856244,0.85115683
"10","Rectifier",0.05,300,-1,1e-06,0.9295416,0.89218414,0.86806214,0.86322826
"11","Rectifier",0.05,300,-1,1e-07,0.9241002,0.9014878,0.9122276,0.83804214
"12","Rectifier",0.05,300,-1,1e-08,0.898506,0.858147,0.8283025,0.8364913
"13","Rectifier",0.05,300,-1,1e-09,0.94119674,0.91343737,0.9321966,0.8497886
"14","Rectifier",0.05,300,-1,1e-10,0.9438642,0.91265815,0.9256328,0.8494724
"15","Rectifier",0.05,300,-2,1e-04,0.9324345,0.88932824,0.8446201,0.87666696
"16","Rectifier",0.05,300,-2,1e-05,0.9401316,0.9246944,0.9143187,0.89767313
"17","Rectifier",0.05,300,-2,1e-06,0.9365178,0.9178076,0.91482383,0.87720716
"18","Rectifier",0.05,300,-2,1e-07,0.926076,0.894978,0.89096516,0.84892654
"19","Rectifier",0.05,300,-2,1e-08,0.93610346,0.89740175,0.8659665,0.87988156
"20","Rectifier",0.05,300,-2,1e-09,0.9396511,0.90841013,0.8975801,0.87005776
"21","Rectifier",0.05,300,-2,1e-10,0.93972087,0.9066941,0.9115332,0.8469538
