"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,300,0,1e-04,0.9050093,0.8761134,0.8699162,0.8224704
"2","Rectifier",0.1,300,0,1e-05,0.92644054,0.87484264,0.8265766,0.87450767
"3","Rectifier",0.1,300,0,1e-06,0.9326367,0.90303725,0.87846255,0.8793708
"4","Rectifier",0.1,300,0,1e-07,0.91811174,0.8815945,0.8433627,0.8624378
"5","Rectifier",0.1,300,0,1e-08,0.9262065,0.8925593,0.86799026,0.8772963
"6","Rectifier",0.1,300,0,1e-09,0.9455053,0.9125961,0.9087388,0.86711556
"7","Rectifier",0.1,300,0,1e-10,0.9444266,0.91620404,0.94139814,0.8465831
"8","Rectifier",0.1,300,-1,1e-04,0.93035305,0.89665973,0.8997388,0.8401345
"9","Rectifier",0.1,300,-1,1e-05,0.94531375,0.9208369,0.919042,0.882051
"10","Rectifier",0.1,300,-1,1e-06,0.92445827,0.891079,0.87228703,0.8438533
"11","Rectifier",0.1,300,-1,1e-07,0.9252671,0.8920227,0.8594689,0.8766519
"12","Rectifier",0.1,300,-1,1e-08,0.9382871,0.9000993,0.8669625,0.89845467
"13","Rectifier",0.1,300,-1,1e-09,0.9462058,0.91404885,0.89942604,0.88924295
"14","Rectifier",0.1,300,-1,1e-10,0.9453339,0.91375893,0.9104192,0.8652543
"15","Rectifier",0.1,300,-2,1e-04,0.9299252,0.88820344,0.8423388,0.88949114
"16","Rectifier",0.1,300,-2,1e-05,0.9343422,0.90917873,0.90372074,0.872803
"17","Rectifier",0.1,300,-2,1e-06,0.94253,0.91686225,0.92202955,0.86695564
"18","Rectifier",0.1,300,-2,1e-07,0.9403251,0.91062826,0.8943375,0.8826732
"19","Rectifier",0.1,300,-2,1e-08,0.9351809,0.9045283,0.90825397,0.8522699
"20","Rectifier",0.1,300,-2,1e-09,0.93163675,0.906116,0.91863346,0.83838516
"21","Rectifier",0.1,300,-2,1e-10,0.94071954,0.90851784,0.8891083,0.8843846
