"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,20,0,1e-04,0.989230769230769,0.971153846153846
"2","Rectifier",0,20,0,1e-05,0.998978779840849,0.96517094017094
"3","Rectifier",0,20,0,1e-06,0.999058355437666,0.963034188034188
"4","Rectifier",0,20,0,1e-07,0.998567639257295,0.973504273504274
"5","Rectifier",0,20,0,1e-08,0.992705570291777,0.972008547008547
"6","Rectifier",0,20,0,1e-09,0.984297082228117,0.972649572649573
"7","Rectifier",0,20,0,1e-10,0.963786472148541,0.958333333333333
"8","Rectifier",0,20,-1,1e-04,0.996034482758621,0.947863247863248
"9","Rectifier",0,20,-1,1e-05,0.997267904509284,0.952777777777778
"10","Rectifier",0,20,-1,1e-06,0.996697612732096,0.962393162393162
"11","Rectifier",0,20,-1,1e-07,0.997718832891247,0.974358974358974
"12","Rectifier",0,20,-1,1e-08,0.993116710875332,0.973931623931624
"13","Rectifier",0,20,-1,1e-09,0.983255968169761,0.973290598290598
"14","Rectifier",0,20,-1,1e-10,0.968096816976127,0.966880341880342
"15","Rectifier",0,20,-2,1e-04,0.980092838196286,0.945192307692308
"16","Rectifier",0,20,-2,1e-05,0.963096816976127,0.914316239316239
"17","Rectifier",0,20,-2,1e-06,0.994303713527851,0.973076923076923
"18","Rectifier",0,20,-2,1e-07,0.997506631299735,0.96474358974359
"19","Rectifier",0,20,-2,1e-08,0.99132625994695,0.972863247863248
"20","Rectifier",0,20,-2,1e-09,0.983110079575597,0.96965811965812
"21","Rectifier",0,20,-2,1e-10,0.966193633952255,0.960897435897436
