"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,30,0,1e-04,0.99815649867374,0.93525641025641
"2","Rectifier",0.1,30,0,1e-05,0.999389920424403,0.968803418803419
"3","Rectifier",0.1,30,0,1e-06,0.999814323607427,0.948931623931624
"4","Rectifier",0.1,30,0,1e-07,0.999907161803714,0.967735042735043
"5","Rectifier",0.1,30,0,1e-08,0.997877984084881,0.967948717948718
"6","Rectifier",0.1,30,0,1e-09,0.989946949602122,0.971581196581197
"7","Rectifier",0.1,30,0,1e-10,0.975470822281167,0.968376068376068
"8","Rectifier",0.1,30,-1,1e-04,0.995968169761273,0.952777777777778
"9","Rectifier",0.1,30,-1,1e-05,0.999920424403183,0.945726495726496
"10","Rectifier",0.1,30,-1,1e-06,0.951425729442971,0.936965811965812
"11","Rectifier",0.1,30,-1,1e-07,0.999562334217507,0.975641025641026
"12","Rectifier",0.1,30,-1,1e-08,0.998050397877984,0.966880341880342
"13","Rectifier",0.1,30,-1,1e-09,0.988269230769231,0.969017094017094
"14","Rectifier",0.1,30,-1,1e-10,0.976777188328912,0.966666666666667
"15","Rectifier",0.1,30,-2,1e-04,0.99539124668435,0.949893162393162
"16","Rectifier",0.1,30,-2,1e-05,0.998023872679045,0.945940170940171
"17","Rectifier",0.1,30,-2,1e-06,0.999588859416445,0.942094017094017
"18","Rectifier",0.1,30,-2,1e-07,0.999628647214854,0.967735042735043
"19","Rectifier",0.1,30,-2,1e-08,0.996830238726791,0.971581196581197
"20","Rectifier",0.1,30,-2,1e-09,0.989250663129973,0.973504273504274
"21","Rectifier",0.1,30,-2,1e-10,0.978574270557029,0.971581196581197
