"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,700,0,1e-04,0.965431034482759,0.961965811965812
"2","Rectifier",0,700,0,1e-05,0.963660477453581,0.953846153846154
"3","Rectifier",0,700,0,1e-06,0.960663129973475,0.951923076923077
"4","Rectifier",0,700,0,1e-07,0.972977453580902,0.968162393162393
"5","Rectifier",0,700,0,1e-08,0.954562334217507,0.948290598290598
"6","Rectifier",0,700,0,1e-09,0.886399204244032,0.852564102564103
"7","Rectifier",0,700,0,1e-10,1,0.962393162393162
"8","Rectifier",0,700,-1,1e-04,0.997718832891247,0.947115384615385
"9","Rectifier",0,700,-1,1e-05,0.914588859416446,0.857478632478632
"10","Rectifier",0,700,-1,1e-06,0.957612732095491,0.893162393162393
"11","Rectifier",0,700,-1,1e-07,0.973972148541114,0.965811965811966
"12","Rectifier",0,700,-1,1e-08,0.956140583554377,0.933974358974359
"13","Rectifier",0,700,-1,1e-09,0.890033156498674,0.852350427350427
"14","Rectifier",0,700,-1,1e-10,1,0.966666666666667
"15","Rectifier",0,700,-2,1e-04,0.990815649867374,0.965811965811966
"16","Rectifier",0,700,-2,1e-05,1,0.959615384615385
"17","Rectifier",0,700,-2,1e-06,0.983978779840849,0.945512820512821
"18","Rectifier",0,700,-2,1e-07,0.98459549071618,0.934615384615385
"19","Rectifier",0,700,-2,1e-08,0.986976127320955,0.955128205128205
"20","Rectifier",0,700,-2,1e-09,0.96131299734748,0.930769230769231
"21","Rectifier",0,700,-2,1e-10,0.950822281167109,0.936324786324786
