"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,20,0,1e-04,0.970935013262599,0.948931623931624
"2","Rectifier",0,20,0,1e-05,0.981803713527851,0.956196581196581
"3","Rectifier",0,20,0,1e-06,0.999615384615385,0.960683760683761
"4","Rectifier",0,20,0,1e-07,0.973554376657825,0.969444444444444
"5","Rectifier",0,20,0,1e-08,0.998076923076923,0.965811965811966
"6","Rectifier",0,20,0,1e-09,0.98801724137931,0.96965811965812
"7","Rectifier",0,20,0,1e-10,0.970935013262599,0.963461538461538
"8","Rectifier",0,20,-1,1e-04,0.971498673740053,0.963247863247863
"9","Rectifier",0,20,-1,1e-05,0.999827586206896,0.954273504273504
"10","Rectifier",0,20,-1,1e-06,1,0.966452991452992
"11","Rectifier",0,20,-1,1e-07,0.999920424403183,0.966666666666667
"12","Rectifier",0,20,-1,1e-08,0.997705570291777,0.966452991452992
"13","Rectifier",0,20,-1,1e-09,0.98842175066313,0.971367521367521
"14","Rectifier",0,20,-1,1e-10,0.971690981432361,0.963675213675214
"15","Rectifier",0,20,-2,1e-04,0.981273209549072,0.929700854700855
"16","Rectifier",0,20,-2,1e-05,0.968136604774536,0.957264957264957
"17","Rectifier",0,20,-2,1e-06,0.985862068965517,0.966452991452992
"18","Rectifier",0,20,-2,1e-07,0.982188328912467,0.962179487179487
"19","Rectifier",0,20,-2,1e-08,0.996405835543766,0.966239316239316
"20","Rectifier",0,20,-2,1e-09,0.987844827586207,0.968376068376068
"21","Rectifier",0,20,-2,1e-10,0.975411140583554,0.970512820512821
