"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,80,0,1e-04,0.999257294429708,0.939957264957265
"2","Rectifier",0,80,0,1e-05,0.969224137931034,0.952350427350427
"3","Rectifier",0,80,0,1e-06,0.974522546419098,0.94017094017094
"4","Rectifier",0,80,0,1e-07,0.974124668435013,0.964529914529915
"5","Rectifier",0,80,0,1e-08,1,0.966239316239316
"6","Rectifier",0,80,0,1e-09,0.999389920424403,0.964529914529915
"7","Rectifier",0,80,0,1e-10,0.990875331564987,0.97008547008547
"8","Rectifier",0,80,-1,1e-04,0.962287798408488,0.927884615384615
"9","Rectifier",0,80,-1,1e-05,0.929588859416446,0.939957264957265
"10","Rectifier",0,80,-1,1e-06,0.97393899204244,0.967094017094017
"11","Rectifier",0,80,-1,1e-07,0.974389920424403,0.959188034188034
"12","Rectifier",0,80,-1,1e-08,0.953580901856764,0.936538461538462
"13","Rectifier",0,80,-1,1e-09,0.999389920424403,0.96474358974359
"14","Rectifier",0,80,-1,1e-10,0.990291777188329,0.972008547008547
"15","Rectifier",0,80,-2,1e-04,0.979714854111406,0.935897435897436
"16","Rectifier",0,80,-2,1e-05,0.992148541114058,0.966239316239316
"17","Rectifier",0,80,-2,1e-06,0.986419098143236,0.953205128205128
"18","Rectifier",0,80,-2,1e-07,1,0.954700854700855
"19","Rectifier",0,80,-2,1e-08,0.988600795755968,0.969230769230769
"20","Rectifier",0,80,-2,1e-09,0.997732095490716,0.969871794871795
"21","Rectifier",0,80,-2,1e-10,0.990185676392573,0.975213675213675
