"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,400,0,1e-04,0.997015915119363,0.964529914529915
"2","Rectifier",0.1,400,0,1e-05,0.980988063660478,0.969230769230769
"3","Rectifier",0.1,400,0,1e-06,0.953136604774536,0.948290598290598
"4","Rectifier",0.1,400,0,1e-07,0.97090848806366,0.96517094017094
"5","Rectifier",0.1,400,0,1e-08,0.95498673740053,0.930769230769231
"6","Rectifier",0.1,400,0,1e-09,1,0.966880341880342
"7","Rectifier",0.1,400,0,1e-10,0.998978779840849,0.965598290598291
"8","Rectifier",0.1,400,-1,1e-04,0.978594164456233,0.954594017094017
"9","Rectifier",0.1,400,-1,1e-05,0.9357824933687,0.908119658119658
"10","Rectifier",0.1,400,-1,1e-06,0.977725464190981,0.970299145299145
"11","Rectifier",0.1,400,-1,1e-07,0.967102122015915,0.971581196581197
"12","Rectifier",0.1,400,-1,1e-08,0.954708222811671,0.953418803418803
"13","Rectifier",0.1,400,-1,1e-09,1,0.969871794871795
"14","Rectifier",0.1,400,-1,1e-10,0.99920424403183,0.965384615384615
"15","Rectifier",0.1,400,-2,1e-04,0.982924403183024,0.919123931623932
"16","Rectifier",0.1,400,-2,1e-05,0.999973474801061,0.957692307692308
"17","Rectifier",0.1,400,-2,1e-06,0.975915119363395,0.933760683760684
"18","Rectifier",0.1,400,-2,1e-07,1,0.957905982905983
"19","Rectifier",0.1,400,-2,1e-08,0.977327586206897,0.961538461538461
"20","Rectifier",0.1,400,-2,1e-09,0.976949602122016,0.96474358974359
"21","Rectifier",0.1,400,-2,1e-10,0.9992175066313,0.968162393162393
