"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,100,0,1e-04,0.995384615384615,0.945833333333333
"2","Rectifier",0.1,100,0,1e-05,0.99974801061008,0.970619658119658
"3","Rectifier",0.1,100,0,1e-06,1,0.967094017094017
"4","Rectifier",0.1,100,0,1e-07,0.972009283819629,0.973717948717949
"5","Rectifier",0.1,100,0,1e-08,0.999973474801061,0.97008547008547
"6","Rectifier",0.1,100,0,1e-09,0.998488063660477,0.966452991452992
"7","Rectifier",0.1,100,0,1e-10,0.990994694960212,0.969444444444444
"8","Rectifier",0.1,100,-1,1e-04,0.998189655172414,0.95534188034188
"9","Rectifier",0.1,100,-1,1e-05,0.974668435013263,0.952564102564103
"10","Rectifier",0.1,100,-1,1e-06,1,0.966239316239316
"11","Rectifier",0.1,100,-1,1e-07,0.97209549071618,0.959188034188034
"12","Rectifier",0.1,100,-1,1e-08,1,0.968162393162393
"13","Rectifier",0.1,100,-1,1e-09,0.998222811671088,0.967735042735043
"14","Rectifier",0.1,100,-1,1e-10,0.990066312997348,0.969444444444444
"15","Rectifier",0.1,100,-2,1e-04,0.984708222811671,0.954380341880342
"16","Rectifier",0.1,100,-2,1e-05,0.989694960212202,0.968376068376068
"17","Rectifier",0.1,100,-2,1e-06,0.969562334217507,0.945726495726496
"18","Rectifier",0.1,100,-2,1e-07,0.980450928381963,0.948504273504273
"19","Rectifier",0.1,100,-2,1e-08,0.999336870026525,0.966239316239316
"20","Rectifier",0.1,100,-2,1e-09,0.996962864721486,0.963247863247863
"21","Rectifier",0.1,100,-2,1e-10,0.990371352785146,0.971153846153846
