"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Tanh",0,50,0,1e-04,0.84429425,0.81810707,0.7873097,0.748472
"2","Tanh",0,50,0,1e-05,0.89193124,0.86724746,0.8592867,0.7982897
"3","Tanh",0,50,0,1e-06,0.88342553,0.860061,0.83576363,0.8093663
"4","Tanh",0,50,0,1e-07,0.8801594,0.85306245,0.8223984,0.81588274
"5","Tanh",0,50,0,1e-08,0.89389527,0.8531672,0.8063205,0.83900934
"6","Tanh",0,50,0,1e-09,0.8850046,0.8537322,0.81223273,0.83596766
"7","Tanh",0,50,0,1e-10,0.88095164,0.84402144,0.7986188,0.8277355
"8","Tanh",0,50,-1,1e-04,0.87220347,0.83609295,0.7910874,0.81235373
"9","Tanh",0,50,-1,1e-05,0.8775667,0.8532065,0.81651765,0.81971776
"10","Tanh",0,50,-1,1e-06,0.8900805,0.8470468,0.79458976,0.83927935
"11","Tanh",0,50,-1,1e-07,0.8863507,0.8601813,0.8304771,0.81825465
"12","Tanh",0,50,-1,1e-08,0.8943507,0.85705703,0.81722194,0.838155
"13","Tanh",0,50,-1,1e-09,0.88168806,0.8535188,0.8145464,0.83392006
"14","Tanh",0,50,-1,1e-10,0.8804104,0.84179974,0.7936013,0.83727103
"15","Tanh",0,50,-2,1e-04,0.86068594,0.82802445,0.7819847,0.80635613
"16","Tanh",0,50,-2,1e-05,0.86995524,0.8350056,0.7865112,0.82090974
"17","Tanh",0,50,-2,1e-06,0.8804482,0.8597962,0.8300701,0.82582873
"18","Tanh",0,50,-2,1e-07,0.8832083,0.8478955,0.8163308,0.8257336
"19","Tanh",0,50,-2,1e-08,0.88970405,0.86771977,0.83074075,0.8516987
"20","Tanh",0,50,-2,1e-09,0.8916247,0.8526156,0.81914,0.8368501
"21","Tanh",0,50,-2,1e-10,0.88229054,0.84814066,0.7817456,0.862834
