"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,600,0,1e-04,0.8948293,0.8727404,0.8567453,0.82344717
"2","Rectifier",0.2,600,0,1e-05,0.9034159,0.87718976,0.8423774,0.8619087
"3","Rectifier",0.2,600,0,1e-06,0.8957197,0.8769095,0.84556043,0.84010786
"4","Rectifier",0.2,600,0,1e-07,0.90160066,0.87442154,0.8344453,0.8543544
"5","Rectifier",0.2,600,0,1e-08,0.90762216,0.86977136,0.8268002,0.8496757
"6","Rectifier",0.2,600,0,1e-09,0.9049358,0.86688876,0.8195706,0.85209763
"7","Rectifier",0.2,600,0,1e-10,0.89798975,0.86050814,0.8298379,0.8291387
"8","Rectifier",0.2,600,-1,1e-04,0.8945142,0.8600392,0.8320527,0.82547
"9","Rectifier",0.2,600,-1,1e-05,0.90565616,0.87343067,0.8478212,0.83910626
"10","Rectifier",0.2,600,-1,1e-06,0.89583266,0.86606663,0.8244117,0.8481946
"11","Rectifier",0.2,600,-1,1e-07,0.8963026,0.8614388,0.8163134,0.8423238
"12","Rectifier",0.2,600,-1,1e-08,0.9071351,0.8797772,0.8345572,0.8671737
"13","Rectifier",0.2,600,-1,1e-09,0.90143335,0.8711858,0.8450669,0.8272692
"14","Rectifier",0.2,600,-1,1e-10,0.8974216,0.8630512,0.8255657,0.8397444
"15","Rectifier",0.2,600,-2,1e-04,0.8802347,0.83082366,0.76217496,0.8383072
"16","Rectifier",0.2,600,-2,1e-05,0.89005184,0.86049896,0.8331802,0.823225
"17","Rectifier",0.2,600,-2,1e-06,0.89819616,0.85688627,0.8037957,0.8549034
"18","Rectifier",0.2,600,-2,1e-07,0.9113362,0.8834308,0.8446873,0.8595576
"19","Rectifier",0.2,600,-2,1e-08,0.90454453,0.8820414,0.85297143,0.85601586
"20","Rectifier",0.2,600,-2,1e-09,0.9016364,0.8715074,0.8264988,0.85504043
"21","Rectifier",0.2,600,-2,1e-10,0.8986774,0.86467814,0.83568275,0.82737875
