"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,70,0,1e-04,0.9077096,0.8548117,0.8226988,0.8157814
"2","Rectifier",0.1,70,0,1e-05,0.8920431,0.8588603,0.8265272,0.8166659
"3","Rectifier",0.1,70,0,1e-06,0.9079776,0.88659185,0.85927176,0.85618573
"4","Rectifier",0.1,70,0,1e-07,0.88973963,0.86650985,0.8308867,0.8369976
"5","Rectifier",0.1,70,0,1e-08,0.9044301,0.8551703,0.80698615,0.839985
"6","Rectifier",0.1,70,0,1e-09,0.893826,0.8499127,0.80996823,0.82450074
"7","Rectifier",0.1,70,0,1e-10,0.87240815,0.836527,0.7803172,0.8433426
"8","Rectifier",0.1,70,-1,1e-04,0.90250736,0.8629297,0.8186617,0.84859854
"9","Rectifier",0.1,70,-1,1e-05,0.88792735,0.855952,0.813761,0.8236562
"10","Rectifier",0.1,70,-1,1e-06,0.8878964,0.85297716,0.814083,0.8194057
"11","Rectifier",0.1,70,-1,1e-07,0.89743394,0.8685011,0.835665,0.8366513
"12","Rectifier",0.1,70,-1,1e-08,0.9004584,0.8576259,0.8036229,0.85724354
"13","Rectifier",0.1,70,-1,1e-09,0.89649004,0.8497656,0.8084938,0.82412
"14","Rectifier",0.1,70,-1,1e-10,0.8716861,0.8371841,0.7848546,0.82720107
"15","Rectifier",0.1,70,-2,1e-04,0.886545,0.8534797,0.8059255,0.8353626
"16","Rectifier",0.1,70,-2,1e-05,0.8937987,0.85886765,0.81805944,0.82397413
"17","Rectifier",0.1,70,-2,1e-06,0.8868143,0.85702854,0.8219716,0.8257362
"18","Rectifier",0.1,70,-2,1e-07,0.88822615,0.8468944,0.7937985,0.83590823
"19","Rectifier",0.1,70,-2,1e-08,0.90263844,0.86121017,0.80439657,0.8557873
"20","Rectifier",0.1,70,-2,1e-09,0.8878993,0.85429883,0.82008797,0.8132624
"21","Rectifier",0.1,70,-2,1e-10,0.8783634,0.84217155,0.79015654,0.8366877
