"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,700,0,1e-04,0.8862995,0.8572039,0.82605094,0.8238507
"2","Rectifier",0,700,0,1e-05,0.8945699,0.8438556,0.7740565,0.87376577
"3","Rectifier",0,700,0,1e-06,0.883095,0.85318416,0.8135424,0.8216516
"4","Rectifier",0,700,0,1e-07,0.8640907,0.83617634,0.79177076,0.8084454
"5","Rectifier",0,700,0,1e-08,0.8690645,0.83713007,0.77441394,0.8426425
"6","Rectifier",0,700,0,1e-09,0.89199126,0.85512376,0.8099551,0.827096
"7","Rectifier",0,700,0,1e-10,0.89524126,0.8649366,0.8153916,0.85610217
"8","Rectifier",0,700,-1,1e-04,0.88640785,0.85336363,0.80046487,0.85085547
"9","Rectifier",0,700,-1,1e-05,0.8907321,0.85072094,0.7886975,0.8681
"10","Rectifier",0,700,-1,1e-06,0.8782663,0.839206,0.79222924,0.8092758
"11","Rectifier",0,700,-1,1e-07,0.8669443,0.8239335,0.7637605,0.8306186
"12","Rectifier",0,700,-1,1e-08,0.8767018,0.8481757,0.807881,0.8136859
"13","Rectifier",0,700,-1,1e-09,0.8921832,0.86260504,0.8250236,0.83447224
"14","Rectifier",0,700,-1,1e-10,0.8992989,0.85847837,0.81331944,0.8433162
"15","Rectifier",0,700,-2,1e-04,0.886317,0.8568508,0.86528635,0.7761028
"16","Rectifier",0,700,-2,1e-05,0.89289755,0.8578294,0.8166513,0.8348057
"17","Rectifier",0,700,-2,1e-06,0.8824554,0.8476219,0.8249771,0.7963384
"18","Rectifier",0,700,-2,1e-07,0.89132917,0.8552678,0.81759113,0.8402242
"19","Rectifier",0,700,-2,1e-08,0.8843783,0.84875417,0.78924364,0.85257614
"20","Rectifier",0,700,-2,1e-09,0.88582855,0.8586436,0.8236016,0.82606953
"21","Rectifier",0,700,-2,1e-10,0.9018358,0.86006737,0.8073951,0.85349745
