"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,60,0,1e-04,0.8991932,0.8578103,0.8119667,0.85448164
"2","Rectifier",0.1,60,0,1e-05,0.8884833,0.85304743,0.8025728,0.83811617
"3","Rectifier",0.1,60,0,1e-06,0.8858897,0.85786575,0.8110117,0.83415544
"4","Rectifier",0.1,60,0,1e-07,0.8882329,0.852413,0.8086986,0.83062065
"5","Rectifier",0.1,60,0,1e-08,0.8993812,0.8456503,0.7878368,0.8649939
"6","Rectifier",0.1,60,0,1e-09,0.8960859,0.85137624,0.81339127,0.8298289
"7","Rectifier",0.1,60,0,1e-10,0.87266666,0.83528775,0.7729046,0.83647853
"8","Rectifier",0.1,60,-1,1e-04,0.90970045,0.86101645,0.8112812,0.84240884
"9","Rectifier",0.1,60,-1,1e-05,0.9015619,0.85602117,0.81613135,0.82990205
"10","Rectifier",0.1,60,-1,1e-06,0.8861205,0.85863066,0.819071,0.8265447
"11","Rectifier",0.1,60,-1,1e-07,0.9022916,0.87087214,0.8474588,0.81499875
"12","Rectifier",0.1,60,-1,1e-08,0.9004486,0.8592879,0.815778,0.8387652
"13","Rectifier",0.1,60,-1,1e-09,0.8979804,0.85048014,0.81056577,0.8238907
"14","Rectifier",0.1,60,-1,1e-10,0.8726629,0.836588,0.7753074,0.8367091
"15","Rectifier",0.1,60,-2,1e-04,0.8753041,0.84472656,0.818469,0.79428655
"16","Rectifier",0.1,60,-2,1e-05,0.89475507,0.8610717,0.82999426,0.82642657
"17","Rectifier",0.1,60,-2,1e-06,0.89445776,0.8555346,0.80470127,0.8382774
"18","Rectifier",0.1,60,-2,1e-07,0.89164543,0.8617403,0.8344237,0.8162327
"19","Rectifier",0.1,60,-2,1e-08,0.8976012,0.87184936,0.8684662,0.79739606
"20","Rectifier",0.1,60,-2,1e-09,0.89011514,0.85196245,0.826818,0.81081444
"21","Rectifier",0.1,60,-2,1e-10,0.8687611,0.8340318,0.77953863,0.8235985
