"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,90,0,1e-04,0.91877574,0.86192006,0.8172705,0.8847376
"2","Rectifier",0,90,0,1e-05,0.91967285,0.8934908,0.8847737,0.84076005
"3","Rectifier",0,90,0,1e-06,0.92180485,0.8952975,0.87059706,0.8722589
"4","Rectifier",0,90,0,1e-07,0.9176344,0.88313466,0.85843325,0.84512407
"5","Rectifier",0,90,0,1e-08,0.8806884,0.84736395,0.7946722,0.847517
"6","Rectifier",0,90,0,1e-09,0.9182215,0.88478315,0.88738716,0.8298883
"7","Rectifier",0,90,0,1e-10,0.92936873,0.89784724,0.8803297,0.8619658
"8","Rectifier",0,90,-1,1e-04,0.90749884,0.88169324,0.8616045,0.8488581
"9","Rectifier",0,90,-1,1e-05,0.91878694,0.89878947,0.9097372,0.8312144
"10","Rectifier",0,90,-1,1e-06,0.9221186,0.8867795,0.87667465,0.83628094
"11","Rectifier",0,90,-1,1e-07,0.9179947,0.88840115,0.85852677,0.86864126
"12","Rectifier",0,90,-1,1e-08,0.8839812,0.8525549,0.8078205,0.8405864
"13","Rectifier",0,90,-1,1e-09,0.93409956,0.90413576,0.9174639,0.84014446
"14","Rectifier",0,90,-1,1e-10,0.93223083,0.9003257,0.8736535,0.87633157
"15","Rectifier",0,90,-2,1e-04,0.93587726,0.89770454,0.8877788,0.85733575
"16","Rectifier",0,90,-2,1e-05,0.940006,0.921184,0.9324184,0.8655731
"17","Rectifier",0,90,-2,1e-06,0.9261906,0.90147537,0.90221107,0.8520418
"18","Rectifier",0,90,-2,1e-07,0.91233873,0.88871384,0.9011011,0.8134629
"19","Rectifier",0,90,-2,1e-08,0.92981493,0.8936721,0.88061464,0.86071
"20","Rectifier",0,90,-2,1e-09,0.921044,0.89519894,0.86881804,0.8719215
"21","Rectifier",0,90,-2,1e-10,0.93334657,0.90194505,0.8998666,0.85020286
