"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,500,0,1e-04,0.9170132,0.87649983,0.8357688,0.86484754
"2","Rectifier",0.2,500,0,1e-05,0.90080523,0.8694053,0.8308123,0.84851503
"3","Rectifier",0.2,500,0,1e-06,0.8956181,0.8708285,0.8393529,0.8387178
"4","Rectifier",0.2,500,0,1e-07,0.9038598,0.8734823,0.83712894,0.84143335
"5","Rectifier",0.2,500,0,1e-08,0.90492904,0.875292,0.8462513,0.8357724
"6","Rectifier",0.2,500,0,1e-09,0.90712327,0.86814916,0.82565624,0.8468077
"7","Rectifier",0.2,500,0,1e-10,0.8981012,0.86006445,0.8048687,0.8735922
"8","Rectifier",0.2,500,-1,1e-04,0.9185048,0.88180625,0.8590207,0.85026723
"9","Rectifier",0.2,500,-1,1e-05,0.90918714,0.88207555,0.87026006,0.8352643
"10","Rectifier",0.2,500,-1,1e-06,0.9090506,0.8828073,0.852644,0.84953135
"11","Rectifier",0.2,500,-1,1e-07,0.906279,0.8764486,0.8530408,0.83007544
"12","Rectifier",0.2,500,-1,1e-08,0.9049694,0.8713582,0.82532626,0.86150104
"13","Rectifier",0.2,500,-1,1e-09,0.90522844,0.8703636,0.83208215,0.84983003
"14","Rectifier",0.2,500,-1,1e-10,0.90418166,0.8650399,0.81760395,0.86951804
"15","Rectifier",0.2,500,-2,1e-04,0.8758022,0.8523429,0.83081573,0.79698837
"16","Rectifier",0.2,500,-2,1e-05,0.8980807,0.87383544,0.8720306,0.80854905
"17","Rectifier",0.2,500,-2,1e-06,0.9042621,0.8762068,0.8351463,0.85762745
"18","Rectifier",0.2,500,-2,1e-07,0.88569313,0.8585973,0.8527312,0.7886825
"19","Rectifier",0.2,500,-2,1e-08,0.91004664,0.87774855,0.848328,0.8514307
"20","Rectifier",0.2,500,-2,1e-09,0.89672667,0.8653898,0.8130277,0.85915816
"21","Rectifier",0.2,500,-2,1e-10,0.9002899,0.8634577,0.8172837,0.844266
