"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,70,0,1e-04,0.87941706,0.85599333,0.83045137,0.8105095
"2","Rectifier",0.05,70,0,1e-05,0.8927699,0.86809075,0.84171087,0.82010216
"3","Rectifier",0.05,70,0,1e-06,0.88975734,0.86215955,0.82876253,0.83112186
"4","Rectifier",0.05,70,0,1e-07,0.8932655,0.85406536,0.80751866,0.82612723
"5","Rectifier",0.05,70,0,1e-08,0.9038101,0.8698269,0.830364,0.84197176
"6","Rectifier",0.05,70,0,1e-09,0.9001799,0.8545997,0.82095045,0.8159083
"7","Rectifier",0.05,70,0,1e-10,0.87660795,0.8365074,0.77992743,0.8289248
"8","Rectifier",0.05,70,-1,1e-04,0.8893443,0.84905684,0.79602206,0.8369949
"9","Rectifier",0.05,70,-1,1e-05,0.9008168,0.86965173,0.8578203,0.8155756
"10","Rectifier",0.05,70,-1,1e-06,0.8877642,0.8575349,0.8329418,0.81101024
"11","Rectifier",0.05,70,-1,1e-07,0.89287543,0.8532681,0.8030825,0.8448444
"12","Rectifier",0.05,70,-1,1e-08,0.9080141,0.8668674,0.82445633,0.85755104
"13","Rectifier",0.05,70,-1,1e-09,0.900867,0.84629905,0.7840682,0.85821587
"14","Rectifier",0.05,70,-1,1e-10,0.87643635,0.84543514,0.8162005,0.7982019
"15","Rectifier",0.05,70,-2,1e-04,0.8934035,0.8591733,0.82984006,0.8322786
"16","Rectifier",0.05,70,-2,1e-05,0.9154367,0.88221914,0.86511874,0.84155923
"17","Rectifier",0.05,70,-2,1e-06,0.89211744,0.8572425,0.84605414,0.79755163
"18","Rectifier",0.05,70,-2,1e-07,0.89984757,0.8644811,0.8417278,0.81230706
"19","Rectifier",0.05,70,-2,1e-08,0.9040308,0.8692321,0.82486904,0.8569295
"20","Rectifier",0.05,70,-2,1e-09,0.90181327,0.8611704,0.814482,0.83940756
"21","Rectifier",0.05,70,-2,1e-10,0.8774386,0.84075916,0.78569376,0.8330438
