"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,40,0,1e-04,0.90427256,0.8557177,0.82576454,0.82635474
"2","Rectifier",0.1,40,0,1e-05,0.90331006,0.85876065,0.81527674,0.8513502
"3","Rectifier",0.1,40,0,1e-06,0.90119874,0.86573356,0.82178783,0.8526273
"4","Rectifier",0.1,40,0,1e-07,0.9057519,0.86587524,0.8315549,0.8415015
"5","Rectifier",0.1,40,0,1e-08,0.91064537,0.86122006,0.822459,0.8345526
"6","Rectifier",0.1,40,0,1e-09,0.8922106,0.85722566,0.8145497,0.8350016
"7","Rectifier",0.1,40,0,1e-10,0.86382324,0.8252824,0.77219003,0.8091687
"8","Rectifier",0.1,40,-1,1e-04,0.90608764,0.8716307,0.83808,0.8536391
"9","Rectifier",0.1,40,-1,1e-05,0.91205776,0.8679994,0.81786734,0.8642422
"10","Rectifier",0.1,40,-1,1e-06,0.8987036,0.8534865,0.8045055,0.8514653
"11","Rectifier",0.1,40,-1,1e-07,0.90445393,0.8617979,0.8250189,0.8321983
"12","Rectifier",0.1,40,-1,1e-08,0.91226846,0.8678455,0.8318668,0.8388489
"13","Rectifier",0.1,40,-1,1e-09,0.88877004,0.8513717,0.80736077,0.82486403
"14","Rectifier",0.1,40,-1,1e-10,0.864928,0.83065313,0.7782723,0.8133309
"15","Rectifier",0.1,40,-2,1e-04,0.8917275,0.8372918,0.8015469,0.815739
"16","Rectifier",0.1,40,-2,1e-05,0.9048732,0.87233555,0.841613,0.84500885
"17","Rectifier",0.1,40,-2,1e-06,0.9028623,0.8672653,0.81967807,0.8553876
"18","Rectifier",0.1,40,-2,1e-07,0.8955922,0.86788726,0.8327196,0.8332211
"19","Rectifier",0.1,40,-2,1e-08,0.9066659,0.8675041,0.82482445,0.85218084
"20","Rectifier",0.1,40,-2,1e-09,0.8849389,0.8472205,0.799567,0.8283051
"21","Rectifier",0.1,40,-2,1e-10,0.86311436,0.83081955,0.7837811,0.80036527
