"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,200,0,1e-04,0.8867634,0.8632558,0.8476201,0.8127749
"2","Rectifier",0.05,200,0,1e-05,0.8946089,0.8613022,0.85796845,0.7843309
"3","Rectifier",0.05,200,0,1e-06,0.8967206,0.86283964,0.8343674,0.83377457
"4","Rectifier",0.05,200,0,1e-07,0.8844454,0.8626763,0.83680713,0.8186993
"5","Rectifier",0.05,200,0,1e-08,0.8931138,0.8515397,0.81322676,0.8206385
"6","Rectifier",0.05,200,0,1e-09,0.9102202,0.867957,0.82342654,0.8504954
"7","Rectifier",0.05,200,0,1e-10,0.89959496,0.854287,0.8133929,0.82451683
"8","Rectifier",0.05,200,-1,1e-04,0.8943347,0.85440314,0.8212521,0.82436216
"9","Rectifier",0.05,200,-1,1e-05,0.88761294,0.8534418,0.82286084,0.82038844
"10","Rectifier",0.05,200,-1,1e-06,0.89140385,0.8643442,0.8618392,0.79107034
"11","Rectifier",0.05,200,-1,1e-07,0.88375944,0.8519159,0.8029899,0.8378118
"12","Rectifier",0.05,200,-1,1e-08,0.89378965,0.8574155,0.81739324,0.83755314
"13","Rectifier",0.05,200,-1,1e-09,0.90865403,0.87300694,0.86192244,0.8136483
"14","Rectifier",0.05,200,-1,1e-10,0.8993518,0.8540411,0.8186814,0.81537336
"15","Rectifier",0.05,200,-2,1e-04,0.8680239,0.85429525,0.8394747,0.809462
"16","Rectifier",0.05,200,-2,1e-05,0.88862234,0.8462637,0.7916207,0.82968473
"17","Rectifier",0.05,200,-2,1e-06,0.89875567,0.8573946,0.821952,0.82225287
"18","Rectifier",0.05,200,-2,1e-07,0.89590853,0.85741943,0.8202475,0.83250815
"19","Rectifier",0.05,200,-2,1e-08,0.9028981,0.8617326,0.804384,0.8637625
"20","Rectifier",0.05,200,-2,1e-09,0.901549,0.86504835,0.8356894,0.82717407
"21","Rectifier",0.05,200,-2,1e-10,0.89537436,0.8555147,0.8237228,0.81056833
