"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,700,0,1e-04,0.9014845,0.86339974,0.8431245,0.81099576
"2","Rectifier",0.1,700,0,1e-05,0.8989612,0.8617792,0.82599443,0.83210063
"3","Rectifier",0.1,700,0,1e-06,0.8872949,0.8666022,0.83613974,0.8237572
"4","Rectifier",0.1,700,0,1e-07,0.89168906,0.8569746,0.81600237,0.8319761
"5","Rectifier",0.1,700,0,1e-08,0.88573325,0.8630077,0.8393654,0.80703926
"6","Rectifier",0.1,700,0,1e-09,0.90094644,0.86515164,0.81822133,0.85205334
"7","Rectifier",0.1,700,0,1e-10,0.9034603,0.8657277,0.8309279,0.8256747
"8","Rectifier",0.1,700,-1,1e-04,0.88773847,0.85552555,0.8113262,0.83185583
"9","Rectifier",0.1,700,-1,1e-05,0.8891311,0.8629115,0.8363139,0.81171256
"10","Rectifier",0.1,700,-1,1e-06,0.88685864,0.8574894,0.8128886,0.84159344
"11","Rectifier",0.1,700,-1,1e-07,0.8937015,0.86524963,0.83913213,0.81618124
"12","Rectifier",0.1,700,-1,1e-08,0.8915218,0.8623076,0.8061284,0.85034776
"13","Rectifier",0.1,700,-1,1e-09,0.8991871,0.8650845,0.8288832,0.82217854
"14","Rectifier",0.1,700,-1,1e-10,0.9051012,0.8638133,0.8275523,0.8320841
"15","Rectifier",0.1,700,-2,1e-04,0.87458235,0.839049,0.7973853,0.8044414
"16","Rectifier",0.1,700,-2,1e-05,0.88480973,0.85344845,0.82092,0.80684435
"17","Rectifier",0.1,700,-2,1e-06,0.88821405,0.85485953,0.8223471,0.81439304
"18","Rectifier",0.1,700,-2,1e-07,0.8945576,0.86253476,0.8352744,0.81170404
"19","Rectifier",0.1,700,-2,1e-08,0.8858896,0.8640509,0.8305669,0.8301165
"20","Rectifier",0.1,700,-2,1e-09,0.8892915,0.8670309,0.8386737,0.82547766
"21","Rectifier",0.1,700,-2,1e-10,0.9064442,0.85739243,0.80175287,0.85314107
