"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,300,0,1e-04,0.89860994,0.853367,0.81205124,0.845342
"2","Rectifier",0.2,300,0,1e-05,0.8973256,0.8588516,0.82257235,0.8347422
"3","Rectifier",0.2,300,0,1e-06,0.8922062,0.86340964,0.8366607,0.8216091
"4","Rectifier",0.2,300,0,1e-07,0.8984215,0.8636596,0.81491244,0.8474998
"5","Rectifier",0.2,300,0,1e-08,0.90497535,0.87093717,0.83559287,0.85041136
"6","Rectifier",0.2,300,0,1e-09,0.9049585,0.85959196,0.8141947,0.84875894
"7","Rectifier",0.2,300,0,1e-10,0.89414066,0.8615925,0.80730164,0.86448365
"8","Rectifier",0.2,300,-1,1e-04,0.91075766,0.86567384,0.82768786,0.852466
"9","Rectifier",0.2,300,-1,1e-05,0.89008397,0.8730664,0.84067136,0.84004885
"10","Rectifier",0.2,300,-1,1e-06,0.8976224,0.8778536,0.83582157,0.8555588
"11","Rectifier",0.2,300,-1,1e-07,0.9008415,0.8789004,0.8622599,0.8273434
"12","Rectifier",0.2,300,-1,1e-08,0.90572333,0.86822563,0.8124955,0.8632152
"13","Rectifier",0.2,300,-1,1e-09,0.90200347,0.86571276,0.84812164,0.81972784
"14","Rectifier",0.2,300,-1,1e-10,0.89676315,0.85919714,0.80922526,0.8549066
"15","Rectifier",0.2,300,-2,1e-04,0.86130154,0.8273181,0.8107639,0.77148885
"16","Rectifier",0.2,300,-2,1e-05,0.8851798,0.85828197,0.82891804,0.8107806
"17","Rectifier",0.2,300,-2,1e-06,0.89611894,0.8567256,0.8242857,0.80695796
"18","Rectifier",0.2,300,-2,1e-07,0.8936731,0.8696942,0.8340598,0.8513949
"19","Rectifier",0.2,300,-2,1e-08,0.90011823,0.86105126,0.80691034,0.8615559
"20","Rectifier",0.2,300,-2,1e-09,0.90151507,0.8639959,0.82274985,0.84209144
"21","Rectifier",0.2,300,-2,1e-10,0.8941516,0.8456941,0.7763281,0.8715905
