"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,400,0,1e-04,0.9058317,0.8792239,0.85355216,0.8588264
"2","Rectifier",0.2,400,0,1e-05,0.89367676,0.8703891,0.8380909,0.84056073
"3","Rectifier",0.2,400,0,1e-06,0.89134157,0.8550014,0.8461517,0.7919023
"4","Rectifier",0.2,400,0,1e-07,0.89584666,0.87111735,0.85966754,0.8109751
"5","Rectifier",0.2,400,0,1e-08,0.91019213,0.873997,0.80486923,0.89801157
"6","Rectifier",0.2,400,0,1e-09,0.9064702,0.8674106,0.8185106,0.8607412
"7","Rectifier",0.2,400,0,1e-10,0.89253163,0.86131185,0.80650145,0.8607617
"8","Rectifier",0.2,400,-1,1e-04,0.9000212,0.86510634,0.83696043,0.83061475
"9","Rectifier",0.2,400,-1,1e-05,0.898848,0.86598724,0.8107324,0.8678636
"10","Rectifier",0.2,400,-1,1e-06,0.8938341,0.8707523,0.834706,0.8443736
"11","Rectifier",0.2,400,-1,1e-07,0.90380263,0.8742705,0.8377386,0.8534237
"12","Rectifier",0.2,400,-1,1e-08,0.9127183,0.8815202,0.8557322,0.84448487
"13","Rectifier",0.2,400,-1,1e-09,0.90211654,0.86988884,0.84254265,0.83091325
"14","Rectifier",0.2,400,-1,1e-10,0.89684093,0.861296,0.81814814,0.83863294
"15","Rectifier",0.2,400,-2,1e-04,0.87127507,0.83088064,0.79456246,0.8077828
"16","Rectifier",0.2,400,-2,1e-05,0.8984576,0.8715426,0.86146474,0.8035042
"17","Rectifier",0.2,400,-2,1e-06,0.89957076,0.8648355,0.80616206,0.87291646
"18","Rectifier",0.2,400,-2,1e-07,0.9033939,0.88263494,0.88094413,0.8035069
"19","Rectifier",0.2,400,-2,1e-08,0.90088624,0.8619608,0.8281651,0.8387125
"20","Rectifier",0.2,400,-2,1e-09,0.9062047,0.87277836,0.8241842,0.86380607
"21","Rectifier",0.2,400,-2,1e-10,0.89790857,0.8659626,0.83448327,0.82554096
