"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,200,0,1e-04,0.8998041,0.8508866,0.8098765,0.8303248
"2","Rectifier",0.2,200,0,1e-05,0.89815,0.8646646,0.83376145,0.8326452
"3","Rectifier",0.2,200,0,1e-06,0.8986197,0.8624138,0.82540107,0.8316532
"4","Rectifier",0.2,200,0,1e-07,0.91056156,0.8873822,0.84505,0.87752557
"5","Rectifier",0.2,200,0,1e-08,0.90564656,0.86859363,0.8209816,0.8567219
"6","Rectifier",0.2,200,0,1e-09,0.9020491,0.8556169,0.8003387,0.86130244
"7","Rectifier",0.2,200,0,1e-10,0.8896608,0.8610904,0.82245654,0.84443164
"8","Rectifier",0.2,200,-1,1e-04,0.8892448,0.8461655,0.79550636,0.83015126
"9","Rectifier",0.2,200,-1,1e-05,0.899928,0.87817776,0.8291131,0.8697159
"10","Rectifier",0.2,200,-1,1e-06,0.89301187,0.8740229,0.8249416,0.8627194
"11","Rectifier",0.2,200,-1,1e-07,0.9015667,0.87786776,0.8561194,0.83280534
"12","Rectifier",0.2,200,-1,1e-08,0.90410125,0.86898535,0.8211644,0.8583037
"13","Rectifier",0.2,200,-1,1e-09,0.9045091,0.8624555,0.8181649,0.85345143
"14","Rectifier",0.2,200,-1,1e-10,0.8885542,0.85826397,0.8114039,0.8530408
"15","Rectifier",0.2,200,-2,1e-04,0.8916018,0.84456426,0.78804404,0.84672374
"16","Rectifier",0.2,200,-2,1e-05,0.8815338,0.85048556,0.81255627,0.81669307
"17","Rectifier",0.2,200,-2,1e-06,0.8940727,0.8578203,0.8176195,0.8341329
"18","Rectifier",0.2,200,-2,1e-07,0.89596874,0.8646445,0.8249616,0.8296506
"19","Rectifier",0.2,200,-2,1e-08,0.90384567,0.8767764,0.853042,0.8399434
"20","Rectifier",0.2,200,-2,1e-09,0.8985452,0.86064273,0.8081554,0.8600572
"21","Rectifier",0.2,200,-2,1e-10,0.89431,0.8561846,0.7999146,0.8653843
