"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Tanh",0,700,0,1e-04,0.8703105,0.8502115,0.81517076,0.8114461
"2","Tanh",0,700,0,1e-05,0.89471406,0.859692,0.8272972,0.82039064
"3","Tanh",0,700,0,1e-06,0.8789059,0.85035175,0.79599506,0.8287707
"4","Tanh",0,700,0,1e-07,0.8889033,0.8516075,0.7857197,0.85712427
"5","Tanh",0,700,0,1e-08,0.89947116,0.85866624,0.79652286,0.8623528
"6","Tanh",0,700,0,1e-09,0.9088985,0.86793876,0.82009614,0.84866434
"7","Tanh",0,700,0,1e-10,0.9010739,0.87173426,0.8404383,0.8263111
"8","Tanh",0,700,-1,1e-04,0.87645495,0.8527938,0.81749076,0.8131536
"9","Tanh",0,700,-1,1e-05,0.89169174,0.8569603,0.8369797,0.8062615
"10","Tanh",0,700,-1,1e-06,0.8762927,0.8432793,0.793508,0.82668656
"11","Tanh",0,700,-1,1e-07,0.89119065,0.8565234,0.82390624,0.81772375
"12","Tanh",0,700,-1,1e-08,0.8914533,0.8514,0.8093317,0.824803
"13","Tanh",0,700,-1,1e-09,0.89908355,0.86293155,0.82011676,0.8311676
"14","Tanh",0,700,-1,1e-10,0.9041433,0.87233436,0.82894015,0.8438697
"15","Tanh",0,700,-2,1e-04,0.8734778,0.8447475,0.79769224,0.81068575
"16","Tanh",0,700,-2,1e-05,0.8758952,0.8527247,0.79322904,0.8365097
"17","Tanh",0,700,-2,1e-06,0.87560046,0.8378913,0.7872772,0.8101032
"18","Tanh",0,700,-2,1e-07,0.8773748,0.8495925,0.7898714,0.8384807
"19","Tanh",0,700,-2,1e-08,0.88136536,0.8492918,0.8212691,0.81034464
"20","Tanh",0,700,-2,1e-09,0.8998333,0.8573853,0.8037707,0.84476614
"21","Tanh",0,700,-2,1e-10,0.9030367,0.86773795,0.8498151,0.8060166
