"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,30,0,1e-04,0.89057964,0.8533934,0.8366584,0.78884155
"2","Rectifier",0.05,30,0,1e-05,0.90350235,0.8627065,0.83343863,0.83330894
"3","Rectifier",0.05,30,0,1e-06,0.9006601,0.8691564,0.83677685,0.83820724
"4","Rectifier",0.05,30,0,1e-07,0.90422976,0.86810255,0.8375932,0.8394665
"5","Rectifier",0.05,30,0,1e-08,0.9061104,0.85790044,0.8146994,0.83440095
"6","Rectifier",0.05,30,0,1e-09,0.8812292,0.8443575,0.7916684,0.82639235
"7","Rectifier",0.05,30,0,1e-10,0.85194105,0.82823235,0.78878933,0.782536
"8","Rectifier",0.05,30,-1,1e-04,0.89361835,0.85243326,0.81284654,0.8320412
"9","Rectifier",0.05,30,-1,1e-05,0.896414,0.86427927,0.8241197,0.8406046
"10","Rectifier",0.05,30,-1,1e-06,0.8945419,0.862267,0.8229068,0.84682196
"11","Rectifier",0.05,30,-1,1e-07,0.9023,0.8598332,0.83651376,0.81256026
"12","Rectifier",0.05,30,-1,1e-08,0.9062193,0.85768795,0.82436043,0.8208481
"13","Rectifier",0.05,30,-1,1e-09,0.88313085,0.8421939,0.7787778,0.8446661
"14","Rectifier",0.05,30,-1,1e-10,0.8517084,0.8207903,0.7667388,0.80165625
"15","Rectifier",0.05,30,-2,1e-04,0.8786715,0.8526245,0.81563795,0.8232761
"16","Rectifier",0.05,30,-2,1e-05,0.90319884,0.86532086,0.8278741,0.8347514
"17","Rectifier",0.05,30,-2,1e-06,0.9004564,0.86667705,0.8401439,0.82843417
"18","Rectifier",0.05,30,-2,1e-07,0.8914599,0.8652928,0.84325004,0.8114438
"19","Rectifier",0.05,30,-2,1e-08,0.90672195,0.862611,0.8356848,0.813897
"20","Rectifier",0.05,30,-2,1e-09,0.883629,0.84277815,0.78832793,0.8387529
"21","Rectifier",0.05,30,-2,1e-10,0.8561187,0.8244246,0.7869447,0.77345383
