"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Tanh",0,60,0,1e-04,0.8852168,0.8461458,0.8008495,0.8273089
"2","Tanh",0,60,0,1e-05,0.89824945,0.864795,0.81051505,0.86586875
"3","Tanh",0,60,0,1e-06,0.8957406,0.85376805,0.7978668,0.85990715
"4","Tanh",0,60,0,1e-07,0.8916886,0.8621647,0.7998354,0.8753899
"5","Tanh",0,60,0,1e-08,0.8978519,0.870471,0.8468505,0.82720244
"6","Tanh",0,60,0,1e-09,0.90512943,0.8645287,0.8187897,0.866894
"7","Tanh",0,60,0,1e-10,0.8980057,0.84879005,0.80603546,0.85480785
"8","Tanh",0,60,-1,1e-04,0.86669636,0.8299202,0.7590678,0.8578496
"9","Tanh",0,60,-1,1e-05,0.87912244,0.85293144,0.81601113,0.8256892
"10","Tanh",0,60,-1,1e-06,0.89711595,0.8619244,0.80931836,0.8641345
"11","Tanh",0,60,-1,1e-07,0.89243835,0.8614564,0.82483584,0.82971424
"12","Tanh",0,60,-1,1e-08,0.90145874,0.8711548,0.8307645,0.8592548
"13","Tanh",0,60,-1,1e-09,0.8971762,0.8593665,0.80417013,0.8639217
"14","Tanh",0,60,-1,1e-10,0.89644617,0.84374046,0.78595006,0.86995935
"15","Tanh",0,60,-2,1e-04,0.86510575,0.84713095,0.81829804,0.8074049
"16","Tanh",0,60,-2,1e-05,0.88985807,0.8520681,0.807654,0.8439452
"17","Tanh",0,60,-2,1e-06,0.88032943,0.85349816,0.83250445,0.8073322
"18","Tanh",0,60,-2,1e-07,0.8886189,0.8624369,0.851515,0.81100655
"19","Tanh",0,60,-2,1e-08,0.8950803,0.853857,0.80774415,0.8364705
"20","Tanh",0,60,-2,1e-09,0.8941908,0.8597964,0.80586094,0.8633347
"21","Tanh",0,60,-2,1e-10,0.8878222,0.8548007,0.82626015,0.8190267
