"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,30,0,1e-04,0.9027133,0.86653215,0.8222279,0.8531285
"2","Rectifier",0.1,30,0,1e-05,0.8986496,0.867542,0.83414125,0.83921725
"3","Rectifier",0.1,30,0,1e-06,0.8989976,0.8618632,0.824471,0.8374804
"4","Rectifier",0.1,30,0,1e-07,0.8984665,0.8614412,0.8406596,0.7958301
"5","Rectifier",0.1,30,0,1e-08,0.90664965,0.8576261,0.83386016,0.8152316
"6","Rectifier",0.1,30,0,1e-09,0.87898177,0.8416155,0.7766473,0.8403949
"7","Rectifier",0.1,30,0,1e-10,0.85075474,0.8186869,0.7735852,0.7774399
"8","Rectifier",0.1,30,-1,1e-04,0.8965968,0.8567783,0.8236003,0.8276551
"9","Rectifier",0.1,30,-1,1e-05,0.91003937,0.87870526,0.8571383,0.8426438
"10","Rectifier",0.1,30,-1,1e-06,0.9076792,0.8665536,0.820554,0.85411733
"11","Rectifier",0.1,30,-1,1e-07,0.9024266,0.8649763,0.8248535,0.8447456
"12","Rectifier",0.1,30,-1,1e-08,0.90830535,0.8642895,0.83712703,0.8293112
"13","Rectifier",0.1,30,-1,1e-09,0.87873995,0.850475,0.8112539,0.8173851
"14","Rectifier",0.1,30,-1,1e-10,0.855344,0.8247198,0.7770232,0.79852515
"15","Rectifier",0.1,30,-2,1e-04,0.899874,0.86833376,0.83000135,0.8554868
"16","Rectifier",0.1,30,-2,1e-05,0.88860804,0.85375017,0.81991845,0.82322496
"17","Rectifier",0.1,30,-2,1e-06,0.9097928,0.87879014,0.83139133,0.87097174
"18","Rectifier",0.1,30,-2,1e-07,0.9000538,0.8668531,0.82912236,0.841217
"19","Rectifier",0.1,30,-2,1e-08,0.9090187,0.8678908,0.8243854,0.8543157
"20","Rectifier",0.1,30,-2,1e-09,0.8810498,0.8446874,0.79256374,0.82679445
"21","Rectifier",0.1,30,-2,1e-10,0.8586451,0.8280781,0.7904248,0.78494126
