"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,90,0,1e-04,0.89205474,0.857403,0.81213444,0.84231037
"2","Rectifier",0.2,90,0,1e-05,0.8965436,0.86409515,0.8046178,0.87375164
"3","Rectifier",0.2,90,0,1e-06,0.90363675,0.875331,0.867688,0.81326133
"4","Rectifier",0.2,90,0,1e-07,0.90446395,0.8661804,0.8267882,0.8525358
"5","Rectifier",0.2,90,0,1e-08,0.9071401,0.86008495,0.8032238,0.8711076
"6","Rectifier",0.2,90,0,1e-09,0.89702106,0.8548745,0.80062443,0.8626931
"7","Rectifier",0.2,90,0,1e-10,0.87960285,0.83700144,0.78197867,0.8603061
"8","Rectifier",0.2,90,-1,1e-04,0.89523166,0.8525423,0.8102259,0.82816285
"9","Rectifier",0.2,90,-1,1e-05,0.8983002,0.8748745,0.8709417,0.8088583
"10","Rectifier",0.2,90,-1,1e-06,0.9057846,0.8619148,0.8216085,0.8523751
"11","Rectifier",0.2,90,-1,1e-07,0.9018898,0.871227,0.81416327,0.8836226
"12","Rectifier",0.2,90,-1,1e-08,0.9047744,0.85553837,0.79428285,0.87628365
"13","Rectifier",0.2,90,-1,1e-09,0.8983786,0.8649577,0.8274312,0.8544387
"14","Rectifier",0.2,90,-1,1e-10,0.8765674,0.8408454,0.7887091,0.831902
"15","Rectifier",0.2,90,-2,1e-04,0.885391,0.85102254,0.8249513,0.80863184
"16","Rectifier",0.2,90,-2,1e-05,0.8937312,0.852821,0.79713595,0.8507528
"17","Rectifier",0.2,90,-2,1e-06,0.88334066,0.85801494,0.8271138,0.8195441
"18","Rectifier",0.2,90,-2,1e-07,0.89393395,0.85759115,0.8159875,0.83227247
"19","Rectifier",0.2,90,-2,1e-08,0.9037511,0.8579499,0.80322903,0.8657542
"20","Rectifier",0.2,90,-2,1e-09,0.8984099,0.85463125,0.79575205,0.8618226
"21","Rectifier",0.2,90,-2,1e-10,0.8805006,0.8446517,0.78287965,0.8570865
