"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,60,0,1e-04,0.904703,0.862807,0.81161314,0.855977
"2","Rectifier",0.05,60,0,1e-05,0.88134944,0.85270345,0.8185255,0.80931044
"3","Rectifier",0.05,60,0,1e-06,0.9051029,0.86988914,0.83415926,0.8419075
"4","Rectifier",0.05,60,0,1e-07,0.8973611,0.85960937,0.8136244,0.84075403
"5","Rectifier",0.05,60,0,1e-08,0.9061388,0.8574919,0.8091031,0.83428454
"6","Rectifier",0.05,60,0,1e-09,0.90146667,0.848199,0.78038496,0.8673568
"7","Rectifier",0.05,60,0,1e-10,0.87222874,0.83491635,0.7820428,0.8171159
"8","Rectifier",0.05,60,-1,1e-04,0.9101024,0.8697022,0.8271466,0.86436146
"9","Rectifier",0.05,60,-1,1e-05,0.89727384,0.8652439,0.84081626,0.81921315
"10","Rectifier",0.05,60,-1,1e-06,0.8961223,0.85801727,0.81738216,0.84061676
"11","Rectifier",0.05,60,-1,1e-07,0.8963677,0.85959023,0.8303986,0.8166683
"12","Rectifier",0.05,60,-1,1e-08,0.91738087,0.86824954,0.8250617,0.85225934
"13","Rectifier",0.05,60,-1,1e-09,0.9013857,0.8546207,0.8069964,0.83343667
"14","Rectifier",0.05,60,-1,1e-10,0.8726646,0.83349484,0.771594,0.8379142
"15","Rectifier",0.05,60,-2,1e-04,0.8928613,0.862519,0.8154542,0.85413647
"16","Rectifier",0.05,60,-2,1e-05,0.884699,0.86111575,0.8309556,0.82292
"17","Rectifier",0.05,60,-2,1e-06,0.91135395,0.86639124,0.81495637,0.8772402
"18","Rectifier",0.05,60,-2,1e-07,0.8966225,0.85485023,0.8113698,0.8312587
"19","Rectifier",0.05,60,-2,1e-08,0.900756,0.86046356,0.82375,0.82934886
"20","Rectifier",0.05,60,-2,1e-09,0.8971304,0.8446065,0.7904356,0.8318131
"21","Rectifier",0.05,60,-2,1e-10,0.87549186,0.83290595,0.7781892,0.82344466
